category,title,content,news_category,author,publication_date,word_count,source_age,readability_index,article_id
Business,,,,Antonia Jacobs,2024-11-21T13:26:58.090Z,4315,3,79.29963899729773,T7YUdY9LmM
Technology,,,,Jay Deckow,2024-04-15T18:25:50.332Z,2944,4,9.476012858562171,oOSGoneXqx
Health,,,,Cassandra Spencer,2024-06-26T12:45:24.774Z,3853,1,32.146767562953755,8r6FUJWwW7
Environment,,,,Marie Prosacco,2024-08-08T17:36:43.592Z,3359,5,20.507421350339428,CFCgywWgZn
Science,,,,Allen King,2025-02-11T10:38:52.347Z,3898,5,82.22145785717294,zvj8V9boOm
Sports,,,,Dr. Claire Dickens,2024-09-01T22:33:03.420Z,4295,1,1.2693498872686177,exn8w9U6Vg
Education,,,,Byron Dicki I,2024-05-07T10:57:32.562Z,871,1,57.34852771065198,kJcazEleFE
Entertainment,,,,Miss Dana Hansen,2025-01-03T13:04:05.302Z,2158,5,87.68887613923289,UUovO8SUm0
Travel,,,,Santiago Dietrich I,2024-10-23T00:37:58.266Z,384,5,92.24204673152417,erI3zNRrTA
Crime,,,,Mr. Geoffrey Becker,2024-12-20T10:52:30.528Z,2188,4,91.87207024218515,UhNOIu29UQ
Weather,,,,Mr. Caleb Paucek,2024-07-17T23:34:11.748Z,4497,1,11.209125402849168,N0Jw7pImVv
Arts_Culture,,,,Brandon Moen,2024-05-11T04:03:46.293Z,2770,1,23.37710770405829,oZTFt8gZBN
Food_Drink,,,,Rhonda Leannon,2024-10-14T14:10:04.513Z,2105,4,84.61795015796088,PtupIq4Cja
Fashion,,,,Josephine Borer,2024-03-12T05:53:40.096Z,4417,5,32.00312297814526,O2cH5qKE9s
Real_Estate,,,,Luz Boehm,2024-10-05T04:37:58.492Z,4027,2,46.344813337083906,0OtPN4zys7
Investigative,,,,Jamie Abernathy,2024-10-01T05:01:23.842Z,4699,2,96.94145695003681,TOKphX3jnu
Opinion,,,,Corey Reilly,2024-02-25T18:45:22.542Z,3700,2,50.75450733467005,V4h36sY6Jq
Local_News,,,,Viola Tillman-Kovacek,2024-04-05T04:43:23.319Z,4908,5,25.412154637509957,RoCaU0HEdL
World_News,,,,Timothy Cummings,2024-10-04T18:59:45.721Z,665,3,7.778552387375385,Zf7oiCHOgp
Politics,,,,Samuel Morar,2024-06-18T06:23:22.360Z,1277,3,54.295162365539,RPkmhdGCkL
Business,,,,Dr. Beatrice Carter,2024-07-14T12:40:18.649Z,728,5,41.58467672462575,bhzyw512KQ
Technology,,,,Christy Kuhlman,2024-08-30T16:26:34.344Z,2034,4,11.505514044081792,kz3e0OQ2Az
Health,,,,Alice McCullough,2025-02-18T07:48:18.243Z,2883,1,93.89784302935004,HEOquEoNsu
Environment,,,,Rick Stracke,2024-08-02T02:10:38.967Z,3515,4,93.04039644007571,ybcCk6ci7h
Science,,,,Daniel McLaughlin V,2024-08-24T09:30:44.430Z,4005,4,8.939157725078985,eNtBwEiKPY
Sports,,,,Timmy Cruickshank-Steuber,2024-05-20T16:25:05.368Z,4302,1,65.25021354667842,zU5ptSnVR3
Education,,,,Mrs. Grace Heathcote,2024-05-13T03:28:05.521Z,1867,5,77.44842966389842,Ph0AvoYCHK
Entertainment,,,,Shirley Kilback,2024-02-27T08:56:44.728Z,3851,5,99.32555368798785,wlK9eieVgD
Travel,,,,Tonya Olson I,2024-03-14T14:39:27.972Z,4148,1,89.60700090043247,OZ47noXm3e
Crime,,,,Cassandra Welch,2024-09-13T08:42:52.531Z,1990,4,63.21606038603932,w8Dw7ZnEXR
Weather,,,,Dwayne Collier,2024-03-10T16:53:31.146Z,1602,3,21.843719211407006,6o2c7LJ09T
Arts_Culture,,,,Darnell Koch,2024-10-04T11:22:44.715Z,4662,2,74.59210663707927,ZifrJlMYp8
Food_Drink,,,,Irvin Hyatt,2025-02-06T07:42:22.480Z,2195,3,81.14183520525694,i9Bg1uCCD0
Fashion,,,,Elbert Carter,2024-03-29T01:25:16.943Z,330,1,20.59954672656022,oyt0VZoNJh
Real_Estate,,,,Brenda Medhurst,2025-02-03T23:01:22.314Z,2462,2,89.34050331823528,3JmimU4pmx
Investigative,,,,Vickie Ankunding,2024-08-30T18:35:52.002Z,4870,5,56.47966934251599,KzIXUPiJZV
Opinion,,,,Tamara Harris,2024-04-27T02:38:00.937Z,4529,2,77.76522380113602,n4wv7unEkb
Local_News,,,,Vincent Yost,2025-01-03T16:33:12.570Z,2585,3,25.33295389614068,68xWKcnIpl
World_News,,,,Kenneth Schumm,2025-01-02T21:53:12.707Z,1979,4,76.2784519859124,ZV7BYGOIu5
Politics,,,,Lynette Dibbert,2024-09-19T23:54:22.690Z,2519,3,17.1312685997691,s8j465ycO5
Business,,,,Marshall Kling,2024-12-17T21:37:08.557Z,4350,1,73.70109376730397,pniFr3Lhl4
Technology,,,,Mario Barton,2025-01-19T22:06:46.342Z,1376,3,16.733636324759573,EYGaD6sliO
Health,,,,Joseph Rolfson,2024-06-16T05:00:43.536Z,1147,1,37.6797616162803,84T16bAwEi
Environment,,,,Guadalupe Hamill,2024-08-23T03:14:02.942Z,4633,3,73.05289049213752,BINNoct1Ks
Science,,,,Rene Erdman Sr.,2024-12-09T11:58:26.728Z,3772,2,39.29014199250378,klmjW2Tntu
Sports,,,,Darla Beer,2024-11-30T21:55:52.562Z,760,1,32.42071636370383,wLWW5fi8g6
Education,,,,Mr. Dan Krajcik,2025-01-20T16:41:44.103Z,3720,2,57.834204986458644,1QGjsPaxZE
Entertainment,,,,Marcus Morissette,2024-06-11T08:25:14.572Z,3523,3,99.40721494960599,eUeXIDK2NR
Travel,,,,Darryl Larson,2024-06-13T16:47:59.391Z,2885,2,61.166637897724286,jiu0i15p95
Crime,,,,Darrell Lesch MD,2024-03-10T18:45:24.629Z,512,3,92.41967639653012,dGoqOJE1XT
Weather,,,,Dan Luettgen,2024-11-28T00:57:32.207Z,2644,1,94.71453473088332,ryO0YNCw6z
Arts_Culture,,,,Mr. Jonathon Gulgowski,2024-04-16T23:53:51.950Z,1386,4,57.411018623039126,SjdXAt2QCE
Food_Drink,,,,Dwight Block IV,2024-12-09T04:12:46.406Z,889,3,42.30758995632641,5w6WRF4riW
Fashion,,,,Larry Wunsch,2025-01-29T06:16:27.628Z,581,5,30.51218734565191,As6ZJ3gmA3
Real_Estate,,,,Edith Pouros MD,2024-09-28T15:10:00.504Z,2108,1,25.817593911429867,6tbpOidWOi
Investigative,,,,Shannon Auer,2024-11-05T12:15:25.052Z,1129,5,81.24670936609618,Dj8Qd6yLvj
Opinion,,,,Darin Schaefer,2024-05-30T23:06:36.459Z,2422,3,10.419507491635159,AEM5t9u9ty
Local_News,,,,Danielle Cremin,2024-04-13T15:54:58.392Z,201,5,33.45668641384691,2iYx2HKsfp
World_News,,,,Geraldine Schumm,2024-07-04T20:39:25.320Z,2285,5,37.80130722746253,Pnj3AMTxlK
Politics,,,,Frederick O'Reilly-Renner,2024-07-24T20:54:20.059Z,1351,4,76.98527696123347,Bj69ZX73H6
Business,,,,Kristen Goyette,2024-04-13T06:43:18.814Z,3798,4,41.564141686307266,oh6elLxX3X
Technology,,,,Dominic Dicki MD,2024-07-14T14:17:41.085Z,1166,1,93.07050350285135,N24L0oslvO
Health,,,,Vicky Schmitt,2024-07-13T09:35:31.668Z,2820,2,36.71778177912347,5X6YLbsOaJ
Environment,,,,Leon Borer,2025-01-06T19:00:00.835Z,3612,4,70.89425159385428,CLHXn8WANo
Science,,,,Ms. Debbie Nader,2024-04-13T06:54:55.600Z,3392,2,33.58273576409556,4NvYdTGAUJ
Sports,,,,Tara Wilderman,2024-03-07T03:24:21.186Z,1039,2,85.8129836244043,fZSRJ34CQl
Education,,,,Carrie Halvorson,2024-04-03T21:35:08.951Z,3583,4,81.66142363916151,4nf6fAc7cA
Entertainment,,,,Rose Price,2025-01-10T17:44:30.041Z,4106,2,32.27484254469164,SJM1JwmpkG
Travel,,,,Jon Pfeffer,2024-08-19T01:03:33.330Z,2306,2,21.976841687224805,Akhjy2RbXK
Crime,,,,Shannon Barton,2024-12-05T18:19:15.276Z,1275,2,16.402179495897144,nXFfKAaTQh
Weather,,,,Earl VonRueden,2025-01-05T16:23:48.347Z,248,3,54.18938636430539,7LnXwQY7yt
Arts_Culture,,,,Mr. Garrett Ebert,2024-04-25T04:54:05.719Z,3909,4,84.76798839354888,9CPVcgi2JM
Food_Drink,,,,Georgia Feest,2024-09-25T01:43:38.967Z,4778,4,61.985337482066825,jLLIKleElj
Fashion,,,,Bert Purdy,2024-08-30T02:36:16.861Z,2713,2,27.862478200579062,c5jb2JBydT
Real_Estate,,,,Alexandra Hegmann,2024-07-29T19:21:46.625Z,4510,3,63.9903869566042,eWGaAuQMD7
Investigative,,,,Madeline Dietrich DDS,2024-11-23T20:22:15.099Z,1250,3,45.497150050709024,6s38hUIu2Z
Opinion,,,,David Dietrich,2024-07-09T02:27:21.083Z,670,1,48.256553990300745,MRPNwBmdFG
Local_News,,,,Cornelius Weissnat DDS,2025-02-09T00:54:02.061Z,656,5,50.861264100298285,smRv8WiHcW
World_News,,,,Fredrick Zboncak,2024-12-11T17:30:06.073Z,4771,2,70.92709972127341,6JuNfVH7Bo
Politics,,,,Mr. Geoffrey O'Keefe,2025-01-02T09:29:25.971Z,1940,1,64.19137510610744,kXZQsMUnJV
Business,,,,Elmer Gerlach,2024-10-21T02:58:38.475Z,1939,4,61.120324284769595,MYW0ynlrUI
Technology,,,,Sammy Toy,2024-06-06T14:02:24.019Z,4754,3,70.27389011974446,CeBrZxTFlS
Health,,,,Olivia Botsford IV,2024-04-07T20:04:46.781Z,382,3,16.781587864272296,TBpl49wyz9
Environment,,,,Lucas Stoltenberg,2024-11-01T19:20:09.221Z,4930,5,79.02990297251381,ZAnwxI8vNi
Science,,,,Wayne Altenwerth,2024-06-30T05:44:05.296Z,398,2,27.252180642914027,qeV5OllbBp
Sports,,,,Felicia Stehr,2024-04-18T15:56:56.011Z,469,3,34.15807600575499,jUQ12y2hTm
Education,,,,Rochelle Morissette,2024-10-31T01:07:15.439Z,3957,3,4.217670223210007,Iqv23RQX0I
Entertainment,,,,Jay Braun,2024-07-21T14:03:34.832Z,328,2,85.23290238762274,HRwtjSoAET
Travel,,,,Jennifer Hagenes MD,2024-09-24T04:54:17.260Z,1298,2,16.411462516523898,J4gmN3NHyh
Crime,,,,Saul Herzog,2024-10-04T10:28:25.610Z,1958,1,67.44836584711447,8VgNZP9Vup
Weather,,,,Lynette Sawayn,2024-10-14T21:00:09.573Z,609,3,38.41068166936748,W0OVHBySeU
Arts_Culture,,,,Herbert Schinner,2024-07-17T16:36:06.188Z,2493,3,54.55001319479197,OJgHkiuKY0
Food_Drink,,,,Woodrow Bergstrom,2024-03-18T01:49:36.384Z,1470,4,13.225542976055294,rN3csFQu93
Fashion,,,,Nina Huels,2024-09-25T11:40:30.426Z,4129,5,4.0746882173698395,R7Xj0TDOlq
Real_Estate,,,,Clark Brown,2025-02-05T13:04:29.402Z,3303,2,58.40605433937162,f2rCCuwH8D
Investigative,,,,Mrs. Marjorie Kunde,2024-03-24T03:08:14.070Z,4182,3,94.60973668191582,WB1bf9RFLm
Opinion,,,,Joy Schmitt,2024-09-12T05:23:14.607Z,2604,4,4.056530026951805,JMrdM1Ackl
Local_News,,,,Marshall Kassulke,2024-10-12T08:33:02.684Z,4135,3,38.19746857485734,drddTtbqxo
World_News,,,,Elvira Moen,2025-01-24T12:16:35.137Z,2068,5,84.91388470958918,m1fyEKOQno
Politics,,,,Dora Schaefer,2024-03-16T23:38:10.546Z,3036,1,98.7218820352573,NvhzkcDxvB
Business,,,,Sheryl Sipes,2024-04-26T08:46:57.982Z,1013,1,89.96094950195402,VPQRv5QvNV
Technology,,,,Gerard Kub,2024-08-06T03:42:28.836Z,926,1,57.6219290222507,KiixwpPDnv
Health,,,,Gladys Cronin,2025-01-10T02:29:42.337Z,1183,4,69.91865208814852,uXthHye5GX
Environment,,,,Dolores Kutch,2024-05-20T16:15:08.133Z,1609,5,60.57786533981562,10IrFqrq2K
Science,,,,Bryant Mueller-Emard,2024-02-27T07:24:57.848Z,211,1,58.86350688058883,pQRKru39EP
Sports,,,,Dr. Glenda Osinski,2024-02-27T10:49:02.713Z,4491,3,75.38843583129346,MrMeKR8lOA
Education,,,,Mrs. Tanya Quigley,2024-06-02T02:49:04.709Z,929,2,29.114330147393048,a9dC6AVo1v
Entertainment,,,,Raymond Grady DVM,2025-02-15T01:44:03.845Z,4979,4,97.07961786119267,5OGLh8nHSS
Travel,,,,Fannie Willms,2024-02-28T22:59:26.799Z,4830,5,21.127490662736818,n84dXWh8h5
Crime,,,,Terri Rau PhD,2024-04-09T01:47:21.028Z,3109,1,40.61698335688561,4I44xHjlyR
Weather,,,,Miss Heidi Miller,2024-07-04T18:59:50.690Z,1470,2,6.373345737345517,i9FwsVpYT6
Arts_Culture,,,,Roderick Runte,2024-06-08T03:16:43.652Z,4172,5,91.91473258286715,Sjzvsi18aU
Food_Drink,,,,Mr. Woodrow Little,2025-01-13T04:53:14.042Z,1420,1,41.70860821940005,f6C4XFPde2
Fashion,,,,Nelson Goyette,2025-02-08T09:37:37.698Z,3559,1,65.1886395495385,5gCi3U8wPH
Real_Estate,,,,Rhonda Streich,2024-02-28T17:50:14.298Z,2405,5,12.29851033585146,0r9YTriogE
Investigative,,,,Dr. Myron Muller,2024-11-30T06:23:43.676Z,3066,4,49.02643253421411,NS4x7JghCt
Opinion,,,,Courtney Kuhn,2024-05-09T07:48:52.455Z,3691,4,79.33451012847945,Ip3OqkZGzH
Local_News,,,,Hannah Schowalter Sr.,2024-07-16T18:09:10.297Z,604,2,21.78566477750428,V8m7lkXoFN
World_News,,,,Camille Gorczany,2024-04-30T11:34:05.733Z,4929,4,71.71807273267768,czkqPDTS4v
Politics,,,,Percy Dibbert,2024-07-20T08:30:34.631Z,4927,1,92.35854162159376,BH8EbFQoL3
Business,,,,Terri Fay,2024-12-19T08:56:45.361Z,4871,5,57.54304061154835,radHnEXsX6
Technology,,,,Alice Dare,2025-02-21T15:13:54.211Z,914,5,92.45193277834915,pqfXj4iYBo
Health,,,,Miss Joy Hills,2025-01-16T17:00:53.618Z,401,1,95.09365888987668,rWc6hQBcFL
Environment,,,,Frederick Tillman,2024-10-15T21:54:27.746Z,4671,2,23.623847294365987,h6MwA6YC7v
Science,,,,Santiago Bayer,2024-03-06T06:56:20.498Z,4322,3,3.785108453826979,iFaHs7kRfe
Sports,,,,Cassandra Hyatt,2025-02-14T20:06:36.912Z,2512,2,95.80569928023033,FSEhGSaMwV
Education,,,,Rhonda Heller Jr.,2024-11-29T06:45:42.737Z,3820,2,23.688270369544625,dw8JY0yFtZ
Entertainment,,,,Mr. Patrick Crona-Marks,2024-04-30T06:26:47.343Z,3489,2,91.2694848086685,xSMDGh9DaO
Travel,,,,Donald Adams,2024-09-11T02:26:02.115Z,1030,2,1.1502815538551658,TZTcXSn3HS
Crime,,,,Mitchell Kemmer,2024-10-15T02:45:21.870Z,1691,2,56.27304372820072,PIX7CROfiw
Weather,,,,Devin Jacobs-Wilkinson,2024-04-30T10:44:04.138Z,482,4,78.25978528242558,eHZyPfygbd
Arts_Culture,,,,Miss Latoya Skiles,2025-02-05T07:27:11.522Z,2021,5,55.279137819074094,IcJFSVFdQ6
Food_Drink,,,,Dr. Robert Boyle,2024-06-22T20:04:40.300Z,4827,1,58.666940780123696,AyHK4Nafkn
Fashion,,,,Lena Jacobson PhD,2024-07-18T07:05:50.389Z,3048,2,33.93945043976419,iKumSn5K1S
Real_Estate,,,,Agnes Boyle,2025-02-21T07:11:26.522Z,3283,5,53.82466493640095,8004Ba6GtN
Investigative,,,,June Herman,2024-09-24T23:55:53.891Z,3031,5,55.58345829928294,hncAOPF06A
Opinion,,,,Leticia Adams,2024-07-02T10:17:08.889Z,4331,2,67.33001204789616,e0y9CpLyKw
Local_News,,,,Leroy Lynch,2024-05-18T09:05:32.286Z,1201,2,53.197184996912256,bBPwgT9atx
World_News,,,,Charlotte Pfeffer,2024-08-18T00:26:27.393Z,2841,2,1.4455696616787463,ejCQ5RQJru
Politics,,,,Nicolas Kuhn,2024-07-24T12:12:27.600Z,4217,2,74.11061758873984,S4KLRwF3Ac
Business,,,,Otis Waelchi,2024-06-05T22:11:57.445Z,1662,5,7.776986423647031,heAEOSEciB
Technology,,,,Mario Nicolas,2024-04-16T05:55:50.052Z,3339,3,79.0209355095867,ZNr9hLsmzZ
Health,,,,Ellen Morar Sr.,2024-10-23T15:35:49.140Z,1258,3,61.33762476197444,qRLEpBiaR3
Environment,,,,Kyle Mraz,2024-06-07T00:33:14.385Z,3259,2,57.84586547734216,wc5zvu1YBF
Science,,,,Saul Bernier,2024-12-02T21:09:00.256Z,1199,3,25.0546924888622,ukvL8gbjSN
Sports,,,,Beatrice Runolfsson,2024-07-04T10:56:57.962Z,4127,4,64.37629791116342,mg1Etwed5d
Education,,,,Olga Brown,2025-02-18T06:48:43.952Z,726,3,21.310741795692593,eUJ0WfWv2w
Entertainment,,,,Lorenzo Bins-Pagac,2024-07-04T08:49:03.642Z,4905,2,76.97078610910103,FAOFEM24oh
Travel,,,,Mrs. Pearl Zulauf,2024-06-03T05:06:09.846Z,4040,4,62.622693916549906,nyd6GvOi76
Crime,,,,Amanda Emard,2024-07-10T07:19:21.332Z,738,2,99.33212524047121,clNgiW7Djb
Weather,,,,Angelo Sawayn,2024-08-08T18:54:26.685Z,1653,5,70.16455488582142,pu5eku9TLr
Arts_Culture,,,,Delbert Walker-Little,2025-01-03T10:14:48.902Z,3186,5,10.186901059933007,S8t244Gi8g
Food_Drink,,,,Chad Fritsch,2024-10-11T09:58:00.433Z,2632,3,49.84554022294469,EMXJ2G0Jyy
Fashion,,,,Phyllis Lang,2025-01-09T07:03:11.147Z,602,5,4.624031206825748,hFl5lza4PL
Real_Estate,,,,Leah Corkery,2024-10-19T09:43:41.410Z,2827,3,49.76854654145427,5yg9EH7f1F
Investigative,,,,Kristie Luettgen,2025-01-23T14:37:16.586Z,1645,1,48.6176877184771,G5UwhCDr8g
Opinion,,,,Paulette Lang,2024-05-19T19:01:44.698Z,1720,5,19.69167770491913,u4Tcf1V29M
Local_News,,,,Dan Keeling,2025-02-21T09:20:33.321Z,3262,2,58.86318173399195,NcJa0WLtwT
World_News,,,,Leland Jones,2024-09-13T20:43:41.641Z,4227,2,41.53534307004884,Vr7OzYVl6T
Politics,,,,Lionel Rosenbaum,2024-09-15T06:32:12.999Z,4478,5,33.64985396480188,6eQlnqWxls
Business,,,,Dr. Rufus Heidenreich DVM,2024-09-07T03:15:14.909Z,3644,4,68.09971063863486,131D61tlG6
Technology,,,,Terrell Friesen,2024-04-05T12:53:20.222Z,3829,3,32.36588665749878,1HzeCeYwhK
Health,,,,Elisa Runte,2025-01-01T04:16:50.537Z,193,2,18.863681039307266,usBHKcuf8a
Environment,,,,Ben Greenholt,2024-10-23T11:45:23.653Z,4868,2,30.874459985876456,hauo7soT0p
Science,,,,Jamie Gleichner,2024-07-27T08:54:13.151Z,1948,1,12.263355594594032,zG2QXRO5Zf
Sports,,,,Marcos Bahringer,2024-02-24T22:58:53.622Z,3701,3,83.6158176434692,ZnBqVjQh66
Education,,,,Leroy Bashirian V,2024-10-17T08:28:54.639Z,2513,2,4.878799400990829,OAUvp65Okg
Entertainment,,,,Dr. Irvin Swaniawski,2024-07-11T04:56:40.210Z,967,1,11.561927024740726,jc87nfyUEN
Travel,,,,Sophie Kassulke,2024-08-14T02:38:21.435Z,3151,5,2.7605680234264582,qRR7BTswer
Crime,,,,Travis Carroll,2024-05-02T00:41:49.401Z,4648,2,37.61017870018259,pFYTDbA3u2
Weather,,,,Joseph Torp,2024-09-22T03:04:18.383Z,2001,5,92.07187144295312,qDhxdFptov
Arts_Culture,,,,Jacob Goyette-Hackett,2025-01-15T21:43:50.014Z,1467,3,28.346551410621032,HAhz3bzuCq
Food_Drink,,,,Debra Yundt,2024-05-13T07:13:04.422Z,1668,3,39.081357977353036,jyQWn8zWVa
Fashion,,,,Gregory Lynch,2024-09-25T04:33:33.903Z,3291,2,61.037096137413755,xfs1ajP7D0
Real_Estate,,,,Miss Lena Mayert,2024-11-08T13:24:38.107Z,4295,1,13.926904331427068,M0bZSo5V5o
Investigative,,,,Elaine Parisian,2024-12-10T14:51:51.640Z,703,1,9.656612154329196,T28wsyPpWg
Opinion,,,,Mr. Andre Hauck,2024-03-14T20:36:51.347Z,1064,1,2.3480231922585517,aUzUCZQ5we
Local_News,,,,Martha Johns,2024-04-30T04:18:10.922Z,2697,5,77.3545753818471,6AzKkYwbG0
World_News,,,,Darlene Rau,2024-04-26T00:18:36.523Z,395,5,72.18024653801695,6o6hWEHYAf
Politics,,,,Gloria Conroy,2025-02-11T12:20:28.169Z,1401,4,65.48192060436122,OnMuH8A6zJ
Business,,,,Hazel Zulauf,2024-07-21T20:30:32.356Z,3990,2,81.13261087052524,41SSm7AnJY
Technology,,,,Alexandra Bergstrom,2024-10-24T16:40:23.633Z,3756,4,70.31120233982801,e6GQeKO9Eq
Health,,,,Lorraine Mayert,2024-11-19T06:41:36.870Z,4486,5,87.00331620313227,Zr6Rc3Pe5H
Environment,,,,Mindy Gislason,2024-05-10T15:08:23.735Z,1100,5,63.886287975125015,OdKRYwhRD8
Science,,,,Nellie Gleason,2024-05-05T22:48:29.511Z,3385,4,68.68046669405885,sFn12aYGNp
Sports,,,,Rene DuBuque V,2024-05-06T13:31:37.889Z,1633,1,17.28468844294548,Z7rBF5jymm
Education,,,,Mildred Schoen,2025-02-05T13:41:25.406Z,3051,3,99.8176372461021,0RbpZHmkWL
Entertainment,,,,Hubert Howe IV,2025-01-05T05:17:15.455Z,3173,3,45.481690420303494,9fcMWO1wjg
Travel,,,,Rosalie Zemlak III,2024-12-11T23:08:23.511Z,1942,2,67.13175092544407,eNBVB9XBzt
Crime,,,,Margie Mayert,2024-08-10T16:47:29.256Z,4044,2,46.655138864181936,TciYAgTpn8
Weather,,,,Roberto Hackett DDS,2024-12-21T12:50:18.145Z,1338,1,22.619547619950026,Gx3chkzk7c
Arts_Culture,,,,Lee Dibbert PhD,2025-02-17T20:35:51.223Z,1542,3,82.10392888751812,06zmDslhfo
Food_Drink,,,,Gloria Wuckert,2024-06-02T05:56:01.767Z,2422,3,73.08777201897465,mGbueLSPOv
Fashion,,,,Angelina Schowalter V,2024-10-22T10:45:52.930Z,4644,3,73.41083715669811,yLPVIv17xE
Real_Estate,,,,Eleanor Daniel,2025-02-01T05:02:51.528Z,2150,4,33.9269209781196,oUFnUNg2Cr
Investigative,,,,Van Pfeffer,2024-06-09T12:34:25.286Z,325,2,1.5062839542515576,RBOh1TKDFb
Opinion,,,,Heather Schmidt Jr.,2025-01-04T23:19:28.096Z,3889,1,92.22368180355988,Z2NWIWoQKl
Local_News,,,,Matt Shields,2024-02-27T20:33:00.865Z,1664,5,28.558825876563787,jLLwfnvhrG
World_News,,,,Roland Schowalter,2024-06-18T09:15:37.608Z,1142,2,37.6633994539734,M9ZpXZj8sD
Politics,,,,Yolanda Stokes,2025-02-21T11:06:47.211Z,2541,4,79.18650547671132,uQT47DFw0X
Business,,,,Manuel Yundt,2024-08-08T05:57:25.163Z,3332,3,29.704751304117963,Oxpf16FAqx
Technology,,,,Brian Friesen,2025-01-23T23:48:01.772Z,2157,2,17.475407413672656,ccnXqaXzoz
Health,,,,Walter O'Connell-Armstrong,2024-07-29T21:11:07.303Z,3620,1,91.18817379535176,O7GhglMUHY
Environment,,,,Bethany Braun,2024-05-30T10:49:13.945Z,3181,1,42.87831547204405,RUpuGKwqav
Science,,,,Conrad Schmeler,2024-10-15T04:58:01.223Z,3691,2,56.90302627766505,D845Ko9zT6
Sports,,,,Flora Beer MD,2024-08-05T19:05:47.175Z,4753,4,98.92355703562498,arv7lrAUPK
Education,,,,Pearl Reichert,2024-05-19T13:52:12.851Z,4086,4,77.57875374914147,YKijUEBVVR
Entertainment,,,,Mr. Elias Ortiz,2024-05-09T13:04:18.894Z,461,5,93.04566726787016,Ql85ilWYab
Travel,,,,Ernest DuBuque,2024-06-29T22:46:41.898Z,3357,3,1.1945835729129612,OzDYf9rjiK
Crime,,,,Ana Botsford,2024-03-04T09:51:09.352Z,1037,1,43.05460631032474,RVNZvlmXH3
Weather,,,,Dr. Guy Beatty,2024-09-12T06:45:04.197Z,538,2,96.6221260423772,PNB4iFVtte
Arts_Culture,,,,Ms. Claudia Wunsch,2024-11-09T15:40:22.851Z,3966,3,68.31172014214098,4XsUKDr7GB
Food_Drink,,,,Darrell Ratke Sr.,2024-05-15T17:28:34.630Z,2144,3,26.846220364561304,W7pFP1FdXo
Fashion,,,,Kristopher Walker,2024-07-16T12:11:10.825Z,4871,5,90.92457913653925,GCkXZlwa6g
Real_Estate,,,,Patti Daugherty,2024-03-25T05:04:12.568Z,3227,4,38.45983811374754,rUErrw3CTD
Investigative,,,,Ernest Sporer,2025-02-06T09:43:59.501Z,2266,5,52.59757610922679,XKKJJDDANo
Opinion,,,,Juan Klein I,2024-08-18T17:34:15.362Z,1726,3,67.36026916769333,rFEFWojjyk
Local_News,,,,Karen Douglas,2024-12-14T18:49:52.292Z,2228,3,77.71626328374259,0XvEiFmGQU
World_News,,,,Edward Raynor PhD,2024-09-30T19:05:20.101Z,371,2,67.5741584408097,L9pXBJpJ5q
Politics,,,,Camille O'Kon PhD,2024-05-02T09:18:24.689Z,798,4,58.01551936962642,EBw34DlK5P
Business,,,,Pamela Muller,2024-03-04T02:07:20.380Z,1957,3,26.780048375949264,gk2hZD9sxn
Technology,,,,Kellie Morissette Jr.,2024-05-14T11:11:25.709Z,2035,2,29.004851517966017,lFwwfsr0dj
Health,,,,Samantha Cummerata,2024-10-26T15:09:53.873Z,3212,4,71.74272712436505,kgYN7ItgFg
Environment,,,,Lamar Hudson,2024-08-24T05:35:52.672Z,660,2,60.17165648774244,5ovoqghhup
Science,,,,Phil Schultz,2024-06-08T16:54:29.155Z,2949,1,41.581851250026375,weqiyP5mfF
Sports,,,,Alison Rempel,2024-06-11T19:36:16.096Z,3909,1,65.08550236211158,UEkj36d7b6
Education,,,,Madeline Jones,2025-02-13T19:52:46.115Z,1867,4,43.39979838160798,XEaQvHbr9Y
Entertainment,,,,Jeremiah Heidenreich,2024-08-07T03:07:26.140Z,4972,3,38.39894398325123,OWxk06me7s
Travel,,,,Paul Sanford III,2024-06-13T12:45:03.875Z,1562,5,77.72253135684878,Ux7c92s8ew
Crime,,,,Seth Gerlach,2024-09-18T04:46:01.204Z,3385,3,45.929105184040964,ZxFnmNWUbz
Weather,,,,Karla Streich,2025-02-04T04:38:38.989Z,2357,2,20.70513620530255,mPJzQNZNKe
Arts_Culture,,,,Santos Windler,2024-12-29T03:59:29.221Z,3098,1,14.619332476519048,d0xnXLldk7
Food_Drink,,,,Lula Hintz,2025-02-19T09:54:19.148Z,3667,3,86.76166476751678,zBFFf4jQGh
Fashion,,,,Krista Green,2024-11-21T17:56:39.881Z,2510,1,79.4206408765167,LRKx7Ox3ix
Real_Estate,,,,Cornelius Greenfelder,2024-07-17T05:55:44.810Z,2841,2,96.90051475609653,4Ols0uBNW1
Investigative,,,,Myrtle DuBuque,2024-04-04T22:34:30.950Z,3419,3,57.939967872109264,dlu0C2HAX4
Opinion,,,,Maurice Sauer,2024-08-31T03:53:14.768Z,1244,5,44.1726040286012,REmfHzzogb
Local_News,,,,Charles Fadel,2024-03-04T16:59:55.346Z,3496,1,17.560924541438,ixq72xxhu4
World_News,,,,Candice Kerluke,2024-02-25T08:57:14.986Z,4528,5,44.502491482300684,AEW6St5y3B
Politics,,,,Cindy Boyle,2025-02-14T16:30:07.994Z,3684,3,20.552153210155666,ltDaSHbbuX
