house_id,square_feet,year_built,bedrooms,bathrooms,house_price,city_name,country_name
1369,6932,2000,9,9,197009.29542304948,South Teaganshire,Nicaragua
3846,3212,1988,7,4,823784.9396304227,Freddyworth,Belize
398,3797,2002,8,8,3024094.14955182,Damianstead,Bhutan
3006,5890,1915,2,7,2232543.0186931044,Blaine,Nepal
4175,568,1900,3,1,2815878.9404085837,Eleanorastead,United States Minor Outlying Islands
518,3139,1963,6,6,2440708.0590026453,West Valentine,Cocos (Keeling) Islands
7870,1399,1985,6,10,3018883.858586196,Altadena,Republic of Korea
8315,4823,1924,4,1,4401437.24832451,Cicero,Indonesia
3571,5666,2013,10,4,117562.73829378188,East Filibertomouth,Nigeria
7406,3737,1950,7,5,3411634.1713117436,Berwyn,Guam
91,4430,1992,3,5,2765704.0721620433,Ratkeboro,Chad
3169,5690,1907,4,5,4364045.469206758,Reichertfort,Nicaragua
3461,6979,1981,1,8,3857316.6166315787,Clotildechester,Panama
2801,8192,1981,8,4,4616325.382573996,Fort Gerard,Grenada
8086,7417,2019,5,4,772946.2488554418,Ledafort,Israel
9517,8413,1937,4,8,356688.75687988475,Ann Arbor,Japan
2157,6252,1908,9,10,4335917.209065519,Beattyworth,Hong Kong
655,4634,1970,9,5,1046852.5749398395,Connorland,Panama
4075,3353,1997,4,10,1207810.7469598763,North Murphy,Thailand
2513,8282,1944,6,1,2198294.2069415003,South Jaydonstad,Congo
2684,3665,2005,5,7,3579726.859740913,Corona,Aruba
1985,2509,1941,10,9,4905893.146165181,Batzboro,Germany
1940,3214,2000,8,9,328627.2098775953,Kaydenland,Slovenia
75,4047,1946,2,1,413654.18940549716,O'Reillytown,Christmas Island
7438,4701,1997,3,9,436119.6317826398,Lake Quintonfort,Kenya
6348,7835,1974,10,6,2682794.2312462255,Daviscester,Yemen
4984,8935,1965,9,2,4956361.72509985,Taunton,Algeria
1908,812,2004,5,5,3247997.5137277506,South Blazeworth,Barbados
9443,2005,2016,3,1,2738761.0792415217,Thereseborough,Finland
297,3198,2007,5,8,3485615.7185626216,Port Xzavierstad,Falkland Islands (Malvinas)
7338,5275,1900,5,10,1454608.0873231404,Joshuahville,Cambodia
10002,1940,1948,5,8,3741976.0223361664,New Marina,Zambia
6350,4446,2019,9,2,3608864.9148936383,West Naomiville,Mauritius
7938,7865,1999,4,9,2345699.513447471,Lake Sedrickborough,San Marino
75,3435,1932,3,1,1296018.0997732095,Andersonton,Peru
1125,7497,1977,4,9,3981007.7170608565,Port Elmirafurt,Algeria
8592,9105,1970,7,1,4142729.440750554,Lake Nichole,El Salvador
8016,5839,2002,6,3,1800345.1375872828,Langside,Haiti
9070,695,2016,9,7,3108966.799697373,South Reuben,Uruguay
6587,9029,1912,1,10,2622790.699545294,Conradboro,Italy
208,1783,1959,3,10,596328.8682862185,Orphacester,Gambia
9053,9232,1952,5,8,4627927.176037338,Lake Ophelialand,Suriname
4158,8457,1959,1,5,1621855.8798078448,Lemkeport,Bhutan
924,3406,1906,6,6,1363196.110073477,Fort Mallorystad,Mauritius
342,4870,2022,1,7,4282339.036045596,Peytonton,Puerto Rico
2919,9658,1968,1,7,1053922.5230342709,Jerrodworth,United States of America
4118,1753,1913,4,3,920364.9106668308,Lake Travisview,France
1136,8115,1933,7,3,4991217.190190218,Coconut Creek,Burundi
9861,5549,1918,1,8,3322541.7425390333,Mikaylaview,Vanuatu
5177,1264,1908,4,9,4013816.1485199817,Ponce,Montenegro
8380,7682,1947,2,2,3228602.3924476467,West Raphael,Turks and Caicos Islands
6332,5173,1976,7,10,665480.8729421347,North Kaleb,Serbia
402,5746,1996,4,7,4582829.816732556,Williamsonstead,Antigua and Barbuda
3345,3021,2001,2,2,2590129.0392968804,South Pink,Ethiopia
2939,4540,1921,3,5,3437129.5507764444,Gabrielville,Gambia
1722,8990,2003,2,3,3889647.822966799,Moenview,Malta
5406,5521,2004,5,3,4307960.782654118,West Erna,Malawi
8379,8580,1933,9,7,4613969.340967014,Lake Naomieland,Guatemala
4786,9638,1924,8,10,4671599.166514352,East Rowanborough,Bosnia and Herzegovina
5878,1961,1995,5,4,762805.872480385,East Kyler,Kenya
5017,4806,1908,10,1,2054919.3248501979,Port Mauricio,Wallis and Futuna
2770,7277,2022,6,5,1115801.7075737007,Albuquerque,Mauritania
8809,6884,2016,9,9,2103166.2381254137,Joplin,San Marino
7438,6964,1994,9,7,3209684.1102000326,Hoboken,Germany
5636,7577,1997,2,10,1954456.5477059223,Port Giovanimouth,Solomon Islands
6847,5642,1955,8,4,3880005.9228786267,Port Crystalberg,Albania
6913,5294,1944,2,1,3113420.2350862324,South Darrell,Democratic Republic of the Congo
2684,5255,1978,8,9,4811978.607345372,Antelope,Bosnia and Herzegovina
1082,9509,1943,4,5,4812577.54577091,Port Laney,Saudi Arabia
7723,9568,2016,7,3,3254513.1901395507,Revere,Gibraltar
5030,6180,1901,8,5,4499667.967611458,New Ernastad,Cuba
9502,1641,1922,6,6,1267971.4132566005,Lake Rae,Puerto Rico
712,2590,1952,3,7,2792766.775318887,South Michaelport,South Georgia and the South Sandwich Islands
4465,3908,1972,8,2,4281657.986924984,Veumfield,Thailand
3112,1815,1900,6,6,626734.4166059047,New Craig,Macao
7323,5852,1976,3,6,695052.7369510382,Jayceport,United Arab Emirates
6300,3199,1957,3,7,1379436.083091423,Winnifredhaven,French Southern Territories
987,6200,2018,3,6,705748.3865413815,East Nicolasburgh,Italy
5940,680,1963,2,7,4878147.272113711,Emmerichchester,Djibouti
6419,1946,1947,2,4,3965417.2247159295,Franeybury,Bouvet Island
1678,3921,1946,1,4,1765975.611761678,Kailynside,Samoa
8467,5853,1943,9,3,3664513.329672627,Carlifort,Panama
1642,4945,1921,2,5,1686517.9190644994,South Leeboro,Niger
8615,2174,1985,2,9,315651.0773464106,Auerburgh,Isle of Man
8050,5158,1933,5,2,2827244.289184455,Crystalville,Belarus
1103,8002,1931,6,8,2211386.499973014,Bednarfield,Peru
1115,7722,1909,7,10,3346735.988173168,New Eugeniahaven,Bahamas
8546,2381,1956,1,8,993058.9214200154,New Gaston,Democratic People's Republic of Korea
9986,635,1950,7,5,3759025.312110316,Brooksfurt,Grenada
8026,7976,1983,10,3,3693050.0641581602,Marysville,Indonesia
1131,9272,1928,7,7,3815937.334939372,North Alishafield,Malawi
8102,6224,1998,5,6,2577378.9650178514,Nellefurt,Burkina Faso
5486,1090,1924,9,1,2706390.4443290085,North Charlesmouth,Switzerland
8345,2500,1991,10,5,529256.6285934299,West Lesly,Slovakia
4405,1413,1935,7,3,2393042.922101449,Carlsbad,United Kingdom
2026,2660,1956,4,5,849303.7070147693,Larsonburgh,Niue
3353,8034,1976,10,2,2870921.835920308,Port Gus,Kyrgyz Republic
3649,2694,1985,7,5,2788953.5036985762,Lake Rahsaan,Tajikistan
900,1686,1981,3,7,3382478.0078954063,Raheemborough,Estonia
1280,3970,1938,7,6,3050409.8384291865,Port Twila,Hong Kong
393,4961,2008,10,6,3720646.4920192957,Fort Jeffrey,Cameroon
2303,3214,2022,10,2,2807569.8716798797,West Brody,Virgin Islands, U.S.
9947,9384,2008,10,6,3142708.7863674387,East Lucienne,Belize
439,1627,1977,1,7,2240397.8618211113,Lake Tiafield,Guatemala
2128,9156,1965,4,8,2650101.8427312374,Solonboro,Saint Martin
8240,7479,1986,6,7,111146.04765316471,Runolfsdottirberg,Northern Mariana Islands
7835,2447,1910,7,8,910771.0806885734,Placentia,Sweden
9054,5959,1941,4,7,2070274.1423854604,Ottisstead,Cayman Islands
4763,5666,1903,8,6,886344.1394874826,South Mercedesview,Madagascar
1559,763,1969,2,7,866155.3514073603,Aubreyton,Niger
974,6317,1960,4,6,3066069.4388323463,Krajcikborough,Czechia
9141,1581,1990,7,3,994674.3763051927,Waterschester,Egypt
5571,7574,2023,4,4,54218.334530014545,Dellafield,United Kingdom
2373,2501,1982,9,6,4978349.702630658,Joaquinworth,Mozambique
5677,4906,1986,1,2,2152915.6854958273,West Modesta,Malaysia
8456,8949,1917,3,10,225414.98817736283,East Rogersfurt,Maldives
4918,5557,1966,4,9,2635666.233941447,North Bennieburgh,Mayotte
2137,9947,1939,2,8,2480628.218257334,Mount Pleasant,Italy
5489,5133,1956,3,8,1684656.3637489453,Melanychester,Democratic People's Republic of Korea
2755,2809,1969,9,6,4176890.890963841,Wallaceview,Tajikistan
5282,8977,1925,10,5,4364597.743586637,North Buck,Equatorial Guinea
1813,4888,1960,5,5,3299032.8979096375,Racine,Niue
8836,8515,1994,1,7,3956821.150612086,Citlalliland,Taiwan
2528,5291,1911,5,6,1359299.3009486236,Jazminton,Rwanda
6051,1412,1995,5,4,4376489.083713386,Kohlerborough,Democratic Republic of the Congo
1254,2430,1935,2,10,4692606.053489726,Adelleland,Egypt
1116,8957,2002,8,5,2906083.2202550955,North Parisview,China
593,6474,1902,9,10,2753626.241814345,Port Omer,New Caledonia
7368,2787,1959,6,4,2684509.8670572042,North Cyrilmouth,Mali
4949,9847,1910,4,5,4963454.432995059,New Abelardoshire,Guyana
1224,829,2019,3,6,1018704.712879844,Ethelcester,Philippines
3568,3994,1970,3,4,3181399.1995179094,West Bettymouth,Palestine
3808,5800,2012,8,3,3908815.726567991,South Eveside,Bonaire, Sint Eustatius and Saba
7614,6051,2012,8,4,2945742.2998850234,New Vickyside,Barbados
5349,3527,1931,9,4,4445643.043029122,Morissetteville,Cameroon
9667,1385,1997,4,6,756265.494285617,North Lavina,Zimbabwe
1301,7188,1978,1,5,2281150.291254744,South Breanafurt,Yemen
3901,4438,1942,10,2,3958482.969889883,West Jessikafurt,India
9211,1733,2003,10,1,3076598.2220182195,Treutelboro,Kiribati
7864,9980,1990,8,7,1061266.628303565,El Cajon,Ecuador
4451,4442,1991,4,3,4323576.445854269,North Johann,Romania
7647,4461,1915,2,2,4125660.161813721,Bartolettiside,Democratic People's Republic of Korea
4615,5471,1903,2,2,4391269.133298192,Fayfield,Oman
6880,3806,1910,7,4,3899388.2316863164,South Lizethchester,Colombia
4422,6216,2004,4,2,2947458.138538059,East Tiara,Portugal
7514,7627,2002,10,7,4867602.496675681,Serenityfort,Peru
1193,600,1936,3,5,3672742.7460136823,East Vernietown,Saint Lucia
6449,5151,1928,3,2,709630.304062739,Daytona Beach,Ecuador
4889,4989,2022,1,2,4309991.3100129925,Levittown,Brazil
1864,7763,2006,2,4,756568.2660206221,Jasenview,Ukraine
6004,7169,1945,6,7,1398128.2483087853,Janesville,Kiribati
4711,5358,1900,2,9,85058.62639285624,Lake Liliana,Poland
7936,6913,1904,9,10,4418348.652753048,Lakeville,Algeria
276,8317,1970,3,1,305501.7482605763,St. Clair Shores,Isle of Man
1694,9165,1937,9,9,1315664.8362521082,Lake Tracy,Norway
8690,7171,1968,8,2,1639963.1660897285,Nitzschetown,Switzerland
595,2058,1916,4,8,1563977.4482697248,Travonworth,Jersey
6128,2737,1951,3,3,3865414.5532869734,Modestaboro,Qatar
8959,2128,1950,8,9,3198722.3214586265,Ferryfield,Comoros
8220,8626,1932,10,3,290144.57729645073,New Guillermostead,Aland Islands
9510,1881,1999,7,5,807136.3044087775,Port Korey,Isle of Man
6837,8521,1973,4,8,1053729.3367204256,West Clairburgh,Turkmenistan
406,5025,1922,4,9,2359574.8494262807,Gregoriafurt,Jersey
9669,5434,1984,9,3,3758086.258266121,Fort Leanneside,Belize
1337,8015,1948,2,5,4839769.775106106,Port Janiya,Macao
4367,7245,2017,3,4,4695983.591559343,Schuylerside,Somalia
5185,1408,1919,7,3,4804343.669209629,New Pearlineside,Christmas Island
2646,6315,2012,9,5,1251832.0452887565,Mertietown,Sri Lanka
6969,2139,1984,3,1,2203898.29040505,Urbana,Turkey
9571,698,1977,4,7,4269772.163871676,Brownsville,Samoa
755,7257,1902,4,4,1891318.7604746781,Annamouth,Indonesia
2982,3695,1986,10,6,2367895.3072754666,Violaton,China
3586,8966,2002,1,1,4202389.258891344,Wichita,Burkina Faso
5602,8900,1997,6,7,3596599.9293257482,Tulsa,Hong Kong
3320,4411,1944,3,6,4344293.729693163,Maverickworth,Georgia
673,2783,1988,6,9,2547652.33482467,West Frederiquebury,Belgium
4352,6338,1980,10,5,4226490.651268978,East Ross,Saint Barthelemy
6590,6564,1967,7,6,3448092.655686196,New Tyshawnton,Italy
1267,9148,1940,9,4,761164.2578849569,Kertzmannmouth,Brunei Darussalam
1428,5060,1972,7,3,648108.6851214059,Fritschboro,Tunisia
4611,1031,2007,2,6,3359812.042315025,West Jimmy,Mauritania
8812,2387,2009,1,1,2364428.5140908323,Bayleeshire,Madagascar
4500,8278,2008,6,4,4323840.69719119,Adamsstead,American Samoa
4200,1571,1908,8,1,586017.2989778221,Clearwater,Russian Federation
9600,7313,1972,9,2,1201031.480752863,Lake Lukasfort,Cayman Islands
4311,7317,1987,10,9,3609969.367994927,Nashua,Andorra
586,7942,1914,7,8,4639354.342082515,New Berylstead,Cote d'Ivoire
3645,9249,1990,8,5,293209.14851268753,Calliefurt,Tanzania
7628,1670,1902,10,2,505050.4775135778,Cesarstad,Gambia
334,3184,1947,8,3,3565965.1014837436,Cummerataside,Netherlands
3334,5148,1947,6,10,4401801.5468958765,Jaskolskiworth,Argentina
4928,5312,1943,10,10,225983.90597850084,Balistreriville,Nauru
3102,7545,2009,2,5,1573262.5434175134,Logan,Heard Island and McDonald Islands
3591,8879,2016,4,3,3027861.373720225,Raustad,Latvia
3763,4250,1905,5,6,1956453.7098514847,Rebecachester,Bosnia and Herzegovina
6770,8518,1965,1,7,2687091.7652267963,South Hattieview,Lebanon
9326,3554,2019,6,7,403227.44384175166,Kubboro,Hong Kong
3972,1648,1920,8,6,2202476.4886009507,Kennewick,Mozambique
9481,1746,2000,8,1,4513925.761135761,West Audreannefort,Sri Lanka
2616,8744,1979,2,9,792731.4792061225,South Susannamouth,Zimbabwe
2154,5735,1934,4,5,3786745.766364038,Mesquite,Bouvet Island
5433,8750,1996,2,4,1008855.9438590892,Alameda,Bangladesh
7337,5693,1955,1,10,3832591.3765933365,Betteboro,Virgin Islands, British
1779,2409,2000,10,1,576648.5407017171,New Idellafort,Zambia
8415,7213,1998,10,10,4831841.284176335,Port Darrionton,New Caledonia
1091,2118,1907,4,4,829763.2620786317,Dale City,Tanzania
8939,1617,1984,8,4,3885238.6624668725,Lake Lydaboro,Libyan Arab Jamahiriya
9225,8266,2012,7,4,3622616.717754863,Friesenland,Libyan Arab Jamahiriya
9655,2092,2012,9,7,292282.9659190029,Sandyton,Niger
4640,9712,1919,6,6,4646328.066976275,Jaskolskihaven,Western Sahara
2617,9876,1986,9,10,2076792.2586645,Metzcester,Togo
6478,1538,1996,5,10,121275.21930960938,Emardview,Antigua and Barbuda
6856,3466,2014,1,8,1967636.7370411754,East Arjuncester,Saint Kitts and Nevis
5624,7365,2000,1,3,4391478.619584814,Cummerataport,Saint Vincent and the Grenadines
7386,584,1981,7,4,3180705.76665923,Lauriannehaven,Sudan
9346,7696,1957,1,6,4094199.2389503866,Worcester,Saint Vincent and the Grenadines
5141,9198,1992,5,7,2599662.3796992935,Sandy,Kenya
6240,8102,1969,9,1,162637.51297956333,North Drakehaven,Latvia
1669,2136,1992,8,8,2578124.4164914824,New Hellen,Dominican Republic
9089,6965,1916,6,2,2823781.0134654865,Wolfbury,Belarus
1997,5746,1989,8,7,2228554.1135119274,North Evalynstead,Kiribati
6992,1914,1948,4,1,2689953.724888619,West Nicolaport,Macao
670,1529,1950,10,4,678938.5974640027,Newtonboro,Mali
8109,6176,1992,1,6,2656086.131732445,Port Einar,France
396,3461,1950,9,3,4970833.135512657,Port Merleville,Belize
8688,9351,1962,9,10,371620.70635240525,Lake Kaden,Cambodia
8251,9085,1947,6,2,4846472.62863582,Baton Rouge,Armenia
3082,3681,1936,1,4,3345660.0654986687,Plantation,Belgium
315,695,1933,9,6,1013851.9310392439,Derrickbury,Luxembourg
3500,9109,1923,8,7,1703507.2159953415,Arjunstad,Libyan Arab Jamahiriya
6577,6654,1926,1,6,1890082.9798192717,Zellastad,Reunion
4927,9882,1942,10,8,3373439.4615050405,Sauerland,Greenland
5281,7559,1928,9,3,4271438.533265609,East Junetown,Honduras
3060,4567,1931,6,4,3629615.8728189766,Battle Creek,Central African Republic
5447,9426,1950,3,10,1771498.6206381582,Breitenbergfurt,Holy See (Vatican City State)
51,4028,1940,9,10,4140162.097651046,Andersonfield,Sri Lanka
5592,4848,1964,1,7,331907.815951854,New Raeberg,Palestine
1930,9255,1931,1,1,1375316.5418631397,Rio Rancho,Djibouti
4534,1531,2020,3,4,3631733.8009015657,East Morton,Egypt
1156,3983,1995,2,6,1794040.1956322603,Revere,Kenya
3714,6158,2010,4,3,645105.6637917645,West Barney,Turkmenistan
2236,1225,2004,7,7,1729976.0275753215,Dimitritown,Democratic Republic of the Congo
8762,5150,1946,2,8,512832.43926009163,West Jonatanshire,Mauritius
6808,9188,2020,7,1,1156186.429306399,West Arthur,Mozambique
1701,4016,1938,8,2,4151069.7955614887,Melvinacester,Christmas Island
3742,4424,1978,1,5,2660868.166643195,Irvine,Antigua and Barbuda
2346,7272,1918,7,5,3371914.955927059,West Bertrandview,Kenya
7044,5510,2013,4,2,1034799.943107646,Dixiefield,Uganda
310,837,1903,2,10,1794522.1045636572,Apopka,Belarus
3065,840,1992,8,10,4017190.00316225,East Louisa,Denmark
493,3719,1903,6,5,4933726.830082014,Ignatiusmouth,Seychelles
2163,5563,1931,6,3,1873741.9614917599,Romainecester,Bulgaria
7309,720,1981,5,6,2758959.2395466752,Pine Hills,Guam
875,9658,1994,5,10,1773909.0077811852,Fort Ahmed,Ireland
8790,1741,1959,6,10,951579.8610285856,Lake Rhiannon,Moldova
177,2173,2013,9,8,129731.85678711161,Malachimouth,Costa Rica
8206,2566,1988,6,5,2249531.087046489,Gulgowskiberg,New Caledonia
2624,9018,1951,4,5,2653886.1528853886,East Ulicesburgh,Wallis and Futuna
3483,3178,1914,4,5,2306709.6973536536,Fort Helenebury,French Southern Territories
8866,6612,2003,3,4,507657.62836672366,Eleonorefield,Palau
4038,5732,1996,3,5,2498752.2505340166,Chesterfield,Falkland Islands (Malvinas)
7153,3223,1932,6,3,3257997.3850981332,Lake Brianne,Democratic Republic of the Congo
6056,2761,1970,5,9,1222044.5037004538,Bernadetteport,Yemen
7492,7371,1900,10,3,3716296.7262091115,Windlerland,Luxembourg
7323,7662,1918,2,1,2015370.942815207,Aleenchester,Poland
6814,2184,1998,3,4,1590221.905009821,Piercefort,Yemen
3506,8617,1934,6,2,4646555.563563015,West Eliseboro,Chile
9902,4284,1925,2,6,1678438.3661230095,Medabury,Morocco
7065,5848,1954,3,2,1496854.3205759488,North Noah,Yemen
4335,7527,1902,5,6,2796725.2276837826,Larkinberg,Tajikistan
3848,9950,1995,9,5,1793593.9880553633,Justinastad,American Samoa
1161,799,1975,5,3,2839514.6143389866,Dimitrifort,Mauritania
8702,7350,1926,2,5,4156831.6071643494,Beierchester,Cayman Islands
142,5628,1901,7,4,3548829.1416782886,Olsonfurt,Syrian Arab Republic
599,1520,1955,9,4,1083302.2356848232,Irvine,Singapore
3230,7565,1919,7,6,1344792.6363558508,Orntown,Holy See (Vatican City State)
8205,6731,1914,6,9,3759665.3686952777,Carlosland,Nauru
9506,5614,1982,4,8,1898760.3866728023,Caseyside,Vietnam
883,9605,1992,3,3,1966116.6121601127,Carterhaven,United Kingdom
1916,7582,1949,4,9,2702571.682143025,West Enriqueburgh,Virgin Islands, British
4802,6850,1995,10,5,4373114.935180638,Lake Cathyton,Kazakhstan
3706,3675,1952,10,10,1084982.5158948079,West Nikolasview,Burundi
2935,8440,1942,7,5,2284482.868690975,North Jade,Japan
870,4148,1941,6,3,2217449.477862101,Schoentown,Bahamas
6996,5921,2020,5,4,2747640.23211319,North Sierra,Central African Republic
5175,1805,1990,6,10,3532045.4954751767,Lake Federico,Taiwan
7630,5599,1980,5,10,3075818.4510516003,Heaneyport,Gibraltar
7388,4149,1913,3,7,2087317.9300688207,Port Myroncester,Dominican Republic
273,6514,1996,8,2,4672600.4340918735,Lake Makenzie,Saint Martin
1396,2939,1947,9,2,2279438.7745205313,Boyercester,Burkina Faso
4368,7380,1980,3,7,1173061.288741883,Germainechester,French Guiana
9663,6743,1930,7,6,1947413.2583593018,Okunevaberg,Lithuania
3506,1377,1952,4,3,524022.5209738128,Ebertmouth,Armenia
1563,7454,1960,9,2,714480.5227173492,Bergstromchester,Guyana
9111,4844,1987,2,6,4544195.223180577,New Clyde,Guatemala
5830,5433,1980,8,2,3772266.1085776053,South Stanshire,Niue
9570,3409,1912,1,2,1738526.3342875987,New Donna,Spain
958,6014,1997,3,9,4300556.556612719,North Karianne,Mauritius
9681,4743,1981,5,6,3073621.1229814216,O'Reillyburgh,Saint Vincent and the Grenadines
5091,2777,1913,3,4,2031785.9662231058,Port Bert,Tanzania
2034,2155,1959,3,5,3635267.036384903,Daughertytown,Senegal
852,6896,2014,9,9,190914.36760500073,Sporerfurt,Russian Federation
8189,8921,1941,2,3,978584.4291909598,Kshlerinberg,Niger
5086,2201,2020,7,10,3861429.156351369,Naderhaven,Indonesia
4266,2919,1984,10,2,2275995.867140591,Paucekport,Spain
7827,1153,1916,1,6,3265269.0411778167,Huelsport,Montenegro
977,1356,1911,10,2,1505873.40334896,Port Deshaunfort,Nauru
4392,7325,1933,5,1,3456426.624429878,San Tan Valley,Gabon
3377,8563,1935,7,8,2898834.0612035245,Drakehaven,Reunion
8851,3103,1915,7,4,671628.4497990273,Port Antoninaville,Guernsey
5830,6048,1916,7,1,1024145.9210868925,Guaynabo,Curacao
8027,768,2005,9,3,3835159.71431043,West New York,Estonia
5708,3288,1941,6,2,3587347.152910661,Hillsstad,Tunisia
242,4824,1906,5,6,1482854.6539414674,West Palm Beach,Panama
1199,3434,1903,5,5,2981593.5823251493,West Baileeton,China
9262,1678,1999,6,1,2076034.8775424063,South Nyasiaburgh,United Arab Emirates
513,5849,1982,5,8,2079359.673219733,West Geraldview,Heard Island and McDonald Islands
4688,2872,2020,4,6,384847.3591962829,Arthurville,Saint Kitts and Nevis
5564,6911,2007,3,9,2510423.47245384,East Martinehaven,Grenada
6186,1383,2008,4,2,4885910.151724238,Virginia Beach,Nepal
4291,957,1996,1,4,1532359.1994936578,South Doug,Jordan
5178,1677,2010,10,7,1033873.2153759338,Legroscester,Sri Lanka
3051,1287,1993,4,7,1962391.1619302817,South Pansy,Sao Tome and Principe
8903,6620,1980,4,10,1270092.1096722595,Perris,Afghanistan
6416,4065,1932,10,5,4218387.3081812635,Mosciskiport,Turkey
4547,4061,1905,3,2,3301060.1267800666,West Lonnie,Haiti
2967,5467,1959,7,3,795209.4600070268,Feltonchester,Greenland
1518,9230,2010,6,1,1346347.4829564802,New Maudieside,Bouvet Island
2293,4853,1952,6,9,3997016.9330365025,Fort Adriancester,Malawi
7988,5076,2009,1,9,1253695.1588001102,Kraigburgh,Cameroon
1430,8946,1946,4,5,2588031.767681241,Alfredomouth,United States Minor Outlying Islands
5712,4814,1906,8,6,3243481.8277251907,Turnerville,Poland
4269,6250,1927,9,6,3765670.366026461,Powlowskistad,French Southern Territories
6045,7429,1914,8,10,2668170.2985893935,Nathanielstead,Solomon Islands
356,9436,2008,2,4,4364762.202394195,Vanceborough,Samoa
6795,1295,2011,9,2,4328273.7262081355,Elkhart,Senegal
1623,3251,1927,9,1,2582646.462053526,Erwinhaven,Sudan
5028,3708,1962,8,10,2664086.5463064983,Mountain View,Brazil
1874,1469,1904,10,4,3382039.1498855315,North Arnulfo,Honduras
3701,9081,2023,7,7,1271676.261187531,Delano,Montenegro
8106,9880,1951,2,10,4119752.904388588,Albinatown,Djibouti
4499,8318,1920,1,7,4948406.334547326,Jamalstad,Cook Islands
9355,739,1989,9,6,1270485.942508094,Port Guiseppeboro,Luxembourg
9412,6281,2022,3,8,2550849.1855696775,Pricecester,Belarus
5380,3247,2017,9,3,1848187.5653611496,Taylorsville,Philippines
4182,6383,1931,5,1,2712140.8622013405,Lexington-Fayette,Wallis and Futuna
2682,9651,1905,10,3,3139356.4087804407,Somerville,Croatia
5271,791,1940,3,6,1329546.2621026672,Port Tracycester,Chad
8896,8678,2006,9,2,756876.6435724683,El Centro,Maldives
8173,4368,1915,1,1,2533072.859153617,Fort Marlee,Syrian Arab Republic
7390,3473,1984,9,5,3325995.038659312,New Estrellaton,Guernsey
4854,1826,1998,7,10,347712.87370240316,Upland,French Guiana
1502,1315,1966,7,6,3334513.7250609696,Brendenton,Turkmenistan
4811,5236,1924,6,8,1602396.357327234,East Kristianshire,Zimbabwe
8986,8501,1984,10,1,4811378.0634710565,Kemmerboro,Yemen
945,1467,1957,6,5,3277328.531607054,Frankberg,Bermuda
6700,1872,1986,2,1,4987383.133021649,Ebertborough,Azerbaijan
2800,7818,2004,10,9,1289189.9002250284,Nicholausfurt,Aland Islands
7513,3555,1902,8,2,2508582.3546280153,South Alexis,Yemen
2974,9039,1904,4,10,4101038.7722984888,Lake Ruthie,Saint Pierre and Miquelon
4992,3169,1994,2,9,3053216.4510223083,Zackerychester,Zimbabwe
6296,9718,1934,5,3,4467330.838518683,Kozeytown,Japan
5191,4145,1984,3,8,1252953.0438478105,Coraworth,Palau
6824,6163,1903,4,6,1707421.8982714228,Millcreek,United Kingdom
6787,1011,1930,5,3,1651409.641315695,Marquardtfield,Tokelau
4630,9939,1934,5,6,1938378.4818346612,Volkmanbury,Cambodia
9339,4791,1954,3,7,3281942.1880180016,Lake Izabellaport,Western Sahara
3535,5137,1952,7,8,905393.8564728014,Bothell,Democratic Republic of the Congo
382,3325,1939,9,8,2961008.6702159606,Simi Valley,Bulgaria
2767,3435,1970,5,2,4811859.807593282,New Austyn,Guernsey
2730,6895,1985,6,9,2873244.856914971,Beaumont,Ireland
6731,6203,1998,10,1,3276450.498646591,Sagemouth,Armenia
6481,4494,1932,3,5,894909.0462177992,New Marcelofurt,Puerto Rico
2160,908,1904,7,6,4575220.509304199,Arlenefield,Cocos (Keeling) Islands
5294,1943,1914,5,7,4618618.453247473,Lake Goldenmouth,Egypt
8938,687,1943,1,3,1388247.4751910195,Enterprise,Honduras
6465,3537,1962,4,8,869434.1814611107,Johns Creek,Kiribati
969,5265,1929,5,8,1568533.284321893,Rolfsonville,Serbia
5878,5141,1954,4,1,773343.2245906442,Rodriguezville,Lao People's Democratic Republic
1163,4199,1993,5,6,2473356.403131038,Port Myrtis,United Arab Emirates
8338,7532,1949,9,9,1849665.6673611142,Abelstad,Burkina Faso
9784,5264,1914,4,5,3355295.4988437705,San Francisco,Turks and Caicos Islands
5297,6120,1957,3,8,4714961.689163465,Georgetown,Morocco
3585,6217,1992,5,3,414442.9073203355,Port Merlecester,Taiwan
2412,1221,1985,7,3,4022410.3624699637,Fort Amira,Peru
7157,975,2012,10,10,2695880.022959318,Zemlakberg,Bermuda
4834,5814,1992,8,2,949596.3031309657,Margaritaville,Mali
5993,1336,1965,6,10,705320.5292555504,Kristianborough,Lithuania
2540,6647,1948,2,6,2353876.964189112,Abshireboro,Solomon Islands
8128,3579,1982,6,4,1782156.2131401151,Lake Eli,North Macedonia
1320,8492,2020,2,7,1264929.3828639202,McKenziechester,Cocos (Keeling) Islands
6649,511,1917,5,7,2024476.345255971,Kuhnshire,Luxembourg
2065,6896,1910,7,1,2244734.4405925833,Michaelfield,Luxembourg
3639,3288,1980,10,3,4031782.1910372004,Gustport,Tanzania
5510,977,1949,10,6,2428343.027352821,East Angelaworth,Iceland
5480,8675,1980,6,2,1587948.0317234993,Trentton,Timor-Leste
6590,5318,2015,6,2,3797395.179490559,Kathleenville,Iceland
7982,3343,1977,9,7,3838604.031212162,Kadenmouth,Isle of Man
74,7240,1917,10,8,1015779.3650752865,Rueckerport,Maldives
