category,elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon
Cover_Type3,1459,73,81,501.0463352797087,218.46417225897312,2751.8527143087704,156,68
Cover_Type4,2453,176,71,750.6961421435699,214.0585383400321,3909.1815269603394,29,140
Cover_Type5,1455,355,86,389.3851025986951,44.425040762871504,5783.121860039188,87,106
Cover_Type6,1919,166,74,908.6258559958078,293.4589664451778,5810.123042495921,119,223
Cover_Type7,2403,356,39,642.2290821895003,80.93217881396413,3625.832651907578,149,219
Cover_Type1,1998,158,34,208.00607139593922,-87.40392457693815,5177.982037043897,167,56
Cover_Type2,1818,16,8,482.45394403417595,204.0572103112936,2512.9705424108543,25,194
Cover_Type3,1899,171,3,184.307010284625,219.0069615840912,2551.9761148663238,198,115
Cover_Type4,2511,276,65,576.6615780820139,-34.32336123660207,2279.7167875487357,31,164
Cover_Type5,1623,297,11,677.0768488538451,38.75375250354409,580.9423870141618,97,239
Cover_Type6,1029,27,22,827.2392408817541,171.82462457567453,1402.7846851213835,52,91
Cover_Type7,1417,76,55,87.56887112814002,-36.982855666428804,1509.0914152867626,145,183
Cover_Type1,1972,320,51,647.8872498434503,40.464561711996794,117.9684638234321,31,115
Cover_Type2,1514,208,5,4.73014716967009,116.31350498646498,1604.5480826694984,235,52
Cover_Type3,2897,240,42,481.0152430580929,115.54084457457066,3353.458119683899,10,88
Cover_Type4,2706,113,87,974.0748575651087,-96.87929358333349,3233.7523855969775,144,86
Cover_Type5,1803,303,70,527.7887568827718,51.18275843560696,4574.273876510793,15,219
Cover_Type6,1493,142,10,924.6428698278032,195.15606751665473,1027.6273328098468,29,139
Cover_Type7,2228,36,36,837.4583764856216,-36.08774710446596,6063.6658485960215,50,30
Cover_Type1,2027,308,34,917.3900646001566,261.1505005508661,2908.4660305900034,60,195
Cover_Type2,2357,322,54,696.2170293480158,60.463753808289766,5534.169368783012,31,233
Cover_Type3,2586,336,11,268.0733727000188,61.64139173924923,2512.8565792459995,52,31
Cover_Type4,2235,90,7,123.84226933005266,264.99758921563625,5696.845245472388,198,180
Cover_Type5,1914,262,21,443.4112404573243,223.23506893590093,1828.4794081647415,152,253
Cover_Type6,2710,112,56,952.9541476303712,-13.944454118609428,5351.010686853668,110,129
Cover_Type7,2034,270,89,221.07662382209674,279.3669975362718,6429.168481911765,80,97
Cover_Type1,2374,261,52,329.76788666890934,225.6607422605157,6310.885869649472,150,136
Cover_Type2,1681,117,4,372.14753011474386,281.5691857598722,434.9395556768868,75,62
Cover_Type3,2737,192,53,134.72167522856034,24.17143238708377,6259.745956204599,65,185
Cover_Type4,2675,269,58,549.1533909810241,154.79938928037882,3968.6750655409414,70,109
Cover_Type5,1902,182,44,157.70698529528454,67.85062002018094,4273.097276900196,26,133
Cover_Type6,2216,343,61,971.2011187958997,142.05228853970766,6448.630298826611,38,54
Cover_Type7,2141,100,90,48.571779982419685,266.9689955189824,2264.5535333226435,27,118
Cover_Type1,1229,329,31,19.969213425880298,-34.923126082867384,3668.6729494421743,195,213
Cover_Type2,1423,293,69,769.1775409691036,2.6929295621812344,1399.22918234393,161,188
Cover_Type3,2829,210,19,473.24325043708086,56.518644001334906,5730.244618608616,88,9
Cover_Type4,1887,206,2,749.050830577733,234.12602515891194,5398.659715323243,79,52
Cover_Type5,1589,265,81,346.29287412110716,98.26942440122366,5305.645645838464,189,186
Cover_Type6,1470,58,45,32.0182704559993,-44.66910008341074,3030.3268489616457,49,112
Cover_Type7,2242,63,25,609.8630155650899,144.97873429208994,6828.316090765875,144,41
Cover_Type1,2801,16,54,392.66697958740406,212.36464465036988,5912.279428573791,167,212
Cover_Type2,1528,168,62,217.0109022052493,251.06980791315436,5791.289401613874,83,14
Cover_Type3,1783,228,77,983.7948675695807,-31.103688944131136,5719.909211940132,239,172
Cover_Type4,1325,304,5,524.060719142668,59.45373838767409,6956.030477325432,122,146
Cover_Type5,2642,225,85,30.49873592494987,192.72349001839757,5141.393712713849,177,182
Cover_Type6,2988,160,88,54.47229594970122,48.74854264780879,3120.000660594087,13,157
Cover_Type7,1666,29,38,536.3325927825645,259.76785123348236,63.33944490645081,50,120
Cover_Type1,2204,8,59,643.1069007534534,44.50144423171878,1628.6481827944517,74,148
Cover_Type2,2923,350,87,167.8487477018498,177.6531514711678,1788.2717144922353,230,119
Cover_Type3,2954,272,10,491.14610360516235,133.2145443186164,5185.761449743994,144,125
Cover_Type4,2554,255,64,460.2305669512134,64.69780253246427,2411.650886228541,93,40
Cover_Type5,2922,10,1,878.6603392907418,150.31710304319859,3024.8474441333674,194,11
Cover_Type6,2304,54,38,863.1775544874836,246.92324558272958,1574.5581806080882,65,74
Cover_Type7,2067,29,88,483.8391768205911,263.901268877089,4953.344291151734,250,174
Cover_Type1,2214,70,72,479.77288138493896,48.46110222861171,3080.5844188902993,135,189
Cover_Type2,1912,159,28,377.1481663133018,-25.235542748123407,1368.1464371830225,102,246
Cover_Type3,1223,265,42,372.86347804567777,131.77567245438695,3038.7937560970895,228,156
Cover_Type4,2450,67,59,386.3764615172986,208.21358216926455,1828.6674586308654,217,127
Cover_Type5,1913,259,65,182.52282782271504,15.546621847897768,6084.022449253593,34,187
Cover_Type6,1546,312,15,660.3737265991513,67.37105986103415,6337.432424892206,104,149
Cover_Type7,2631,46,48,41.798553531756625,76.38942087069154,4150.5771672632545,226,85
Cover_Type1,2474,302,16,305.9778360843193,224.25036504864693,3584.384941096185,111,88
Cover_Type2,1865,43,64,208.20615529105999,122.63871692121029,546.200688342331,206,230
Cover_Type3,1678,208,32,595.7920473848935,-94.67286877334118,4658.796508767176,122,123
Cover_Type4,2867,40,77,840.3506579524837,-55.87422251701355,6156.339042186039,63,56
Cover_Type5,1870,249,7,918.7707007885911,102.9618444852531,2027.2261844107416,57,91
Cover_Type6,2348,240,53,317.13827898819,248.92158396542072,3605.4774135802872,8,25
Cover_Type7,2531,48,85,452.3147365404293,179.29484006017447,1273.8411996201612,123,181
Cover_Type1,2848,71,11,527.7649058378302,-36.10557345673442,10.2775229846593,234,89
Cover_Type2,1083,77,41,360.0999786902685,138.6333012022078,6531.902626394993,36,77
Cover_Type3,2892,152,18,482.3017148131039,-65.99020808935165,3197.4499583351426,140,231
Cover_Type4,1796,201,54,259.26337977475487,243.00600988790393,1970.5972255324014,204,157
Cover_Type5,1076,206,89,277.1701664044522,-81.32968377321959,5353.957969455514,147,220
Cover_Type6,1196,300,68,123.43333097407594,86.32490858435631,3157.424688183237,143,64
Cover_Type7,1057,249,50,295.4628090809565,-35.52745832130313,5187.535399318673,224,108
Cover_Type1,1286,105,84,275.8456756065134,266.57057609409094,4942.20569789689,231,192
Cover_Type2,1109,154,65,61.692428627749905,44.99801518395543,3999.8850386615377,86,160
Cover_Type3,1187,358,83,654.2524908913765,-69.02700206264853,1433.9128760560416,29,28
Cover_Type4,2426,39,66,95.59236059966497,-42.610329668968916,5840.755573350005,160,56
Cover_Type5,1424,49,73,142.0104235636536,285.81552961841226,5054.99925820739,188,190
Cover_Type6,2875,260,88,568.6463469958398,242.1391936019063,1050.261832804652,233,146
Cover_Type7,2065,155,42,262.521968140034,123.08887084946036,2846.144856553292,235,128
Cover_Type1,1496,262,23,271.82423619390465,-75.69805001839995,1015.6247858679853,43,2
Cover_Type2,2439,170,61,964.3393744563218,251.8584419041872,4729.700518379686,162,119
Cover_Type3,1167,220,25,153.73743915255181,288.292380142957,1533.528037064243,13,47
Cover_Type4,1814,216,58,303.1304753026925,202.32790289446712,2928.5168027658947,113,232
Cover_Type5,2671,226,89,324.3935123044066,-43.24515387415886,3502.7839173823595,132,102
Cover_Type6,2860,242,53,882.24388447823,9.593363385647535,6188.3792415417265,193,141
Cover_Type7,1332,348,6,125.05782898981124,-22.775746881961823,3157.560512186261,152,31
Cover_Type1,2402,297,81,152.79661030624993,155.86195327341557,1105.733034197474,37,41
Cover_Type2,2413,54,24,278.40610535419546,-29.999793879687786,175.4049081245903,97,189
Cover_Type3,1958,215,2,190.4516011388041,290.0094215758145,3996.2405770204496,220,66
Cover_Type4,2891,62,62,28.565883453702554,-77.02446049079299,1647.0817776711192,47,142
Cover_Type5,1210,45,16,372.0114871428814,112.31902446597815,5066.896335364087,175,170
Cover_Type6,2263,274,65,663.3119417147245,-90.41590169072151,4037.752200025134,192,120
Cover_Type7,2442,220,85,884.4493190243375,115.40386117994785,662.4177357596345,39,144
Cover_Type1,2510,64,46,283.1297312807292,183.39285692200065,3571.6829451078083,73,80
Cover_Type2,2664,318,75,824.6072968430817,-87.10340037941933,3548.4346827301197,117,243
Cover_Type3,2097,230,33,608.8031961903907,222.9330999776721,904.8002963531762,201,14
Cover_Type4,1960,9,27,974.3224772426765,-32.13715888559818,2810.6469993926585,112,93
Cover_Type5,1150,360,1,15.949901818064973,165.24281352758408,2025.2245154632255,215,222
Cover_Type6,2927,14,1,931.927701680921,259.2452432960272,2714.965073305415,131,100
Cover_Type7,1617,123,33,326.0897011528723,39.019297901540995,4555.328420252539,160,204
Cover_Type1,2459,185,80,344.0885851192288,-73.66269221529365,3858.2133974973112,184,218
Cover_Type2,1354,12,37,127.46829943847843,215.56955641135573,2185.252145936014,65,187
Cover_Type3,2092,95,51,70.99127121362835,207.04940343275666,5863.837036636192,167,60
Cover_Type4,2130,193,21,102.85078957723454,273.3850563876331,798.9654734858777,46,242
Cover_Type5,2651,127,28,514.5030121705495,-63.03441096097231,4837.25586335687,160,67
Cover_Type6,2492,327,73,810.8479073892813,-84.88002242520452,6548.170019980753,47,100
Cover_Type7,1623,276,25,777.979196658358,-5.264057032763958,1922.5016525739338,177,207
Cover_Type1,1349,193,75,144.6144460956566,37.151896208524704,3936.835772421211,171,47
Cover_Type2,2701,187,72,821.5613656803034,250.48959851264954,3016.567342463648,160,41
Cover_Type3,2725,52,6,510.31801160401665,201.5051318332553,5801.016104120994,168,79
Cover_Type4,2889,270,70,806.3556867467705,118.08405164629221,2151.4642137156334,199,77
Cover_Type5,1763,19,28,613.9652271268424,247.05991307273507,6665.526523051783,103,109
Cover_Type6,2763,328,19,898.3477431230713,-47.03813223168254,5184.260430656141,104,254
Cover_Type7,1312,66,75,422.71597518236376,93.87175599113107,2631.9933057811577,255,2
Cover_Type1,2469,111,75,40.64902187837288,40.45302141457796,1565.7088171718642,25,196
Cover_Type2,1218,15,84,474.3548104974907,83.43256404623389,6414.699248595629,81,134
Cover_Type3,2081,343,30,782.8399464387912,71.257165633142,4852.793186426861,241,100
Cover_Type4,2549,209,25,202.47080610040575,-7.80026838183403,4775.119601211976,204,81
Cover_Type5,1440,278,53,435.153884584317,9.423422627151012,3748.2925957595,241,44
Cover_Type6,2295,273,54,715.4260632141959,88.23166359215975,5948.561838054331,46,226
Cover_Type7,2724,40,85,456.8173210436944,105.35388858988881,6445.095540623879,181,64
Cover_Type1,2016,171,89,649.55534878443,112.12735883891582,786.0053224277217,223,177
Cover_Type2,1783,266,63,958.9436508689541,191.63866881281137,39.668346823658794,69,120
Cover_Type3,2348,58,83,988.5055761765689,66.44016318023205,2729.713897208683,46,175
Cover_Type4,1737,23,82,202.3662594310008,247.67850013449788,3052.5589759084396,241,27
Cover_Type5,2528,80,49,187.86269746464677,146.71722371131182,2292.6998293406796,122,125
Cover_Type6,2312,72,46,276.36903068749234,-54.48028864338994,49.643998893676326,55,37
Cover_Type7,2627,167,71,204.9805458066985,-73.21481890976429,2964.297397235874,200,37
Cover_Type1,1300,9,61,750.7796970929485,101.70537941157818,4605.182817008579,186,171
Cover_Type2,1121,46,6,341.41724878014065,107.94562855735421,6548.685319779674,229,176
Cover_Type3,1405,283,43,490.0429310218897,136.94427721202374,2272.422662641853,111,68
Cover_Type4,1301,240,42,370.0684908484109,161.0212905332446,518.6423079122324,243,227
Cover_Type5,1307,80,51,899.7409402912017,162.18007709831,3437.191951300949,10,78
Cover_Type6,2898,298,30,105.07858351850882,-63.16384207457304,3312.0339318839833,254,56
Cover_Type7,1332,215,61,258.3097268806305,47.38143254071474,1561.986287161475,99,140
Cover_Type1,2073,20,89,622.4533356144093,49.74353788420558,6584.0501427811105,156,26
Cover_Type2,1546,356,11,476.26409313455224,6.862274464219809,4360.204365398502,96,91
Cover_Type3,2339,108,81,409.3582244673744,54.45665558800101,896.5630966802128,121,127
Cover_Type4,1441,10,67,816.095813903492,113.1023682653904,6655.078533474123,20,15
Cover_Type5,1407,78,27,599.169463227503,286.76094030961394,588.3151522735134,138,63
Cover_Type6,2560,257,71,489.75078491237946,194.73163848742843,4828.330709706526,188,6
Cover_Type7,1440,303,1,235.18056367267855,76.12189156934619,4039.1903971098363,124,138
Cover_Type1,1031,194,23,853.7202565022744,24.51614225283265,685.1035610588733,65,250
Cover_Type2,2592,2,4,303.482246465981,268.3474169112742,6539.408621363342,99,229
Cover_Type3,2007,105,33,271.3934429474175,-92.34859040006995,5370.485457313247,220,132
Cover_Type4,1013,317,55,516.7722450403962,147.10511276498437,3467.7419373248704,35,160
Cover_Type5,2307,212,21,145.3160269248765,103.22000375017524,816.0044022931252,201,107
Cover_Type6,1284,42,40,716.4579306119122,101.51238217949867,6973.1905215315055,219,212
Cover_Type7,2666,32,25,886.6750970403664,-51.843509543687105,5096.517412575427,246,12
Cover_Type1,1746,131,26,290.64676878694445,-54.391211830079556,2499.1976717135403,110,23
Cover_Type2,1617,351,2,154.74106708238833,-63.198289554566145,5433.734216942219,148,222
Cover_Type3,2403,102,55,153.2425821882207,-54.775282461196184,2577.820572992321,170,233
Cover_Type4,1858,250,81,89.39431783766486,55.63946310430765,1221.1995028136298,48,44
Cover_Type5,2996,131,31,632.0623166810255,262.99506621435285,1538.8808608767577,18,215
Cover_Type6,1029,268,2,544.4716577813961,49.3699193932116,5151.0594607184175,16,89
Cover_Type7,2182,205,73,214.38101293565705,283.6290083825588,1888.5828730929643,251,6
Cover_Type1,1732,28,10,996.8078094716184,275.43450836092234,5788.03013397078,202,198
Cover_Type2,1041,192,60,540.3205248520244,231.0490001924336,6809.282800055342,72,200
Cover_Type3,1981,207,2,207.04019339336082,-51.926340721547604,3268.989191921195,19,44
Cover_Type4,1889,196,3,880.3178001381457,177.55192518234253,3462.7841648499016,30,214
Cover_Type5,1333,205,50,849.4570253829006,239.39671413972974,4922.407031783601,179,190
Cover_Type6,2827,225,31,995.8874464416876,48.401313461363316,15.446283917408437,48,80
Cover_Type7,2732,26,21,309.1332805776037,20.45858632773161,1256.9314982693177,116,96
Cover_Type1,1029,217,43,825.2539231826086,172.1522368490696,1742.7183166495524,3,46
Cover_Type2,1486,280,61,555.7878739992157,64.45248499512672,5353.649605344748,177,87
Cover_Type3,2474,159,20,545.5797151513398,-34.82521083205938,561.2191297928803,24,131
Cover_Type4,1525,31,87,429.4851714107208,-3.472154214978218,5916.200146677904,46,53
Cover_Type5,1930,8,76,327.94187800306827,-60.577092599123716,1244.8757568928413,36,109
Cover_Type6,2763,90,54,883.3909731567837,-34.63852209970355,6303.373297689483,250,52
Cover_Type7,1814,6,4,880.8735356258694,-29.884583968669176,1107.2880999911577,149,227
Cover_Type1,1490,213,76,353.1807398928795,134.1037311591208,849.1209680479951,128,172
Cover_Type2,1104,333,64,649.3308423515409,241.25541988760233,129.81054259859957,67,172
Cover_Type3,1935,310,35,142.87612285115756,297.85606442019343,1161.5886490186676,231,110
Cover_Type4,1269,107,70,441.8513943993021,247.10869723930955,6383.659156105481,165,93
Cover_Type5,1243,240,55,199.66489355126396,-42.49173477292061,4538.5133715237025,24,30
Cover_Type6,1695,69,19,981.3778318150435,89.03045253828168,2715.0183687740937,75,83
Cover_Type7,2251,321,37,418.78938636672683,71.04701027274132,3840.5351886877324,131,164
Cover_Type1,2850,143,1,11.45700803748332,113.2090819068253,5465.636644944781,116,18
Cover_Type2,2281,246,23,807.0695833975915,122.71904684603214,5925.771356131183,45,201
Cover_Type3,1247,29,35,946.1321023877244,17.37597482278943,736.3759871968068,56,255
Cover_Type4,1402,346,71,575.2361000590026,173.3059598132968,1036.2892992421985,21,126
Cover_Type5,2513,330,61,461.30149008031003,186.31947115063667,137.72943282383494,202,199
Cover_Type6,2305,82,54,199.5007678824477,-8.144446555525064,251.4357935320586,157,240
Cover_Type7,1855,309,82,60.41502516367473,-20.223108865320683,788.2116896477528,29,168
Cover_Type1,2057,125,81,799.3651085719466,-42.28576244786382,6153.722743918188,188,104
Cover_Type2,2583,283,69,799.5636201058514,-92.84301977604628,6595.145736264298,221,51
Cover_Type3,1800,14,33,214.2510510010179,131.9638072513044,1201.1753335585818,66,203
Cover_Type4,2433,138,49,957.2079783091322,225.39897486567497,3797.1998437952716,13,124
Cover_Type5,2412,239,19,844.8011221704073,73.85621881112456,6574.151542221429,53,123
Cover_Type6,2035,302,84,182.64286736724898,47.41386454552412,6996.005178298801,28,3
Cover_Type7,1565,241,7,313.10219707805663,218.75847149640322,5229.7643951387145,73,254
Cover_Type1,2859,231,28,378.490754151484,124.10166198387742,4773.040382102132,142,178
Cover_Type2,1296,301,89,43.93475371063687,208.6014799773693,2684.011537675513,152,100
Cover_Type3,1451,231,50,72.46119356155396,146.787132602185,2545.857004714897,123,129
Cover_Type4,1797,208,58,963.5126655402128,26.124264393001795,2097.834992043674,115,231
Cover_Type5,1666,360,43,571.3391932828818,224.80947403237224,6162.896343590692,28,238
Cover_Type6,1820,190,74,708.4769488559105,158.9623188599944,5592.243062627735,174,23
Cover_Type7,1985,121,27,139.17617199476808,215.501132234931,2447.142549349228,123,156
Cover_Type1,2709,282,16,31.81326223257929,48.59774513170123,2551.2593922540545,37,230
Cover_Type2,1198,180,71,738.5843165002298,117.54858996719122,6510.807703020051,75,251
Cover_Type3,1621,215,66,760.118194116978,235.495235491544,1067.8640949602704,22,205
Cover_Type4,2184,19,24,536.3849124042317,91.03398555889726,1977.1595753810834,23,41
Cover_Type5,2332,340,13,898.2285309289582,229.98029058799148,2151.005494622048,161,233
Cover_Type6,2643,120,3,878.4106257676613,82.78062418103218,4146.3834779327735,182,52
Cover_Type7,1510,250,45,505.5900461000856,50.317125115543604,3745.9536897731014,154,119
Cover_Type1,1472,358,24,463.4492519986816,11.99761750176549,6390.829863014631,240,214
Cover_Type2,2201,63,23,611.0989968476351,42.70809004083276,1204.3434749944136,172,232
Cover_Type3,2364,158,8,325.5532603515312,253.12317218631506,961.9680226361379,26,144
Cover_Type4,1449,131,58,975.417521230178,-67.70674828439951,2083.8499709968455,158,51
Cover_Type5,2218,297,44,626.0749245001934,154.8234903253615,3722.651436095359,56,140
Cover_Type6,1400,327,70,24.837798728840426,111.15728747099638,4224.8666588787455,137,198
Cover_Type7,2614,192,1,624.2230728217401,222.59812941774726,81.80176930804737,176,104
Cover_Type1,2950,98,72,263.4117752604652,124.12567846477032,6924.720786842983,156,146
Cover_Type2,1054,112,31,546.2769594269339,47.62822762131691,201.39633496268652,165,40
Cover_Type3,2096,213,7,688.688718988793,169.33351857587695,3065.0275147669017,249,51
Cover_Type4,1861,76,80,225.73449550988153,15.636042039841413,1553.4984545677435,10,229
Cover_Type5,2699,123,12,722.0622641998343,148.38159326463938,4490.048576097237,54,194
Cover_Type6,2768,342,43,892.0219778781757,-95.42110497131944,4033.5023015339393,70,84
Cover_Type7,1412,14,19,59.36956847133115,209.907319676131,274.23175410879776,198,200
Cover_Type1,1040,152,30,43.372077736770734,211.9975283741951,3875.5369392624125,109,176
Cover_Type2,2105,41,46,270.7274086463731,238.6281432583928,4824.910498058889,132,206
Cover_Type3,1380,298,23,408.75203525763936,-70.88348977267742,5569.855959204491,239,124
Cover_Type4,2508,209,52,474.4348118174821,-9.012349601835012,6349.917606668314,247,47
Cover_Type5,1435,32,7,118.2457859183196,177.79436698183417,2248.1512071150355,24,134
Cover_Type6,2793,153,45,645.9229008371476,282.37119214609265,1219.6749085676856,58,110
Cover_Type7,1547,217,30,285.85557621950284,68.82992768660188,2772.963594547473,192,73
Cover_Type1,2510,328,34,846.5138049949892,-26.398352161049843,5671.431725331582,3,55
Cover_Type2,1349,129,60,625.5753869700711,199.72756765782833,2100.958782784641,209,9
Cover_Type3,2130,212,83,300.7683419359382,181.86126528307796,3294.8500566754956,116,82
Cover_Type4,1776,195,55,590.4172208502423,281.0581495054066,2499.529684313573,13,231
Cover_Type5,2926,83,81,877.8093343700748,195.0869683176279,1884.5068085973617,128,117
Cover_Type6,2103,87,40,831.7055410565808,-23.790855705738068,6910.699294128688,73,88
Cover_Type7,1248,328,90,666.0641523133963,227.55867689847946,1030.3956107534468,128,74
Cover_Type1,1472,67,28,825.0284614705015,-42.607030272483826,2634.888502063928,163,149
Cover_Type2,2960,147,15,627.1914856461808,-64.48611514642835,3990.2725372381974,16,117
Cover_Type3,1262,263,60,424.5157021561172,159.7308580763638,5776.5516800505575,174,97
Cover_Type4,2059,304,66,855.4571090308018,45.58506738394499,1590.8464491351042,81,46
Cover_Type5,2472,62,14,282.2599040798377,-86.82856718078256,3272.9447521110997,244,137
Cover_Type6,1382,3,48,546.530909021385,-51.087302807718515,2168.9464832542,62,213
Cover_Type7,2989,169,61,529.0520567784552,-98.14777784049511,3082.311472363537,64,192
Cover_Type1,1002,359,25,503.92654282669537,-73.185471072793,4443.663265402429,7,103
Cover_Type2,1339,299,79,206.28208175906911,127.82742995768785,1594.8025063474197,107,186
Cover_Type3,1478,281,82,290.7068755507935,6.15897299721837,400.75424833549187,117,128
Cover_Type4,2109,23,84,904.2490799280349,-14.24759877845645,5400.996263304958,162,36
Cover_Type5,1172,72,4,832.4333703164011,177.99435835331678,5157.675726906396,183,233
Cover_Type6,1988,217,79,784.0315417784732,-20.397633593529463,2874.724497448653,232,195
Cover_Type7,1882,1,17,299.1089614587836,256.6835324279964,5676.072125368286,250,99
Cover_Type1,2454,287,73,380.7499299570918,234.83677096664906,5529.924917983357,192,107
Cover_Type2,1227,182,40,46.48175372579135,116.79641995579004,2782.7102300976403,5,184
Cover_Type3,2441,257,62,62.87018811912276,90.28890440240502,3904.979050925467,53,63
Cover_Type4,1059,159,38,673.6259255895857,205.07111325860023,6095.478731085546,169,120
Cover_Type5,1388,235,38,456.8860534648411,198.84000197052956,1306.3169258630369,116,164
Cover_Type6,1459,88,52,368.96831365977414,68.59957771375775,784.8320105851162,44,50
Cover_Type7,1887,46,63,386.8399726699572,130.62677821144462,5827.513903909596,238,228
Cover_Type1,2108,232,50,338.44461732916534,76.1275920085609,4333.861243872903,136,81
Cover_Type2,1995,301,12,604.236540060956,-46.72511927783489,2828.032121419674,206,173
Cover_Type3,1525,274,32,744.8673363146372,-41.38251943513751,880.1639416385442,8,32
Cover_Type4,2994,106,65,600.316958254436,292.040023393929,4602.156152594602,179,185
Cover_Type5,2370,322,63,283.95184406405315,283.29789200797677,5981.121191169601,106,49
Cover_Type6,1276,108,40,972.3762571425177,114.16958449408412,783.4662223325577,46,30
Cover_Type7,1414,261,52,868.1880760930944,-36.133845057338476,4909.599854446016,92,48
Cover_Type1,2068,275,60,138.02286644186825,215.80484444275498,5167.6797402158845,110,169
Cover_Type2,1441,215,16,171.48910025320947,-58.06993069127202,1704.0942634854,245,89
Cover_Type3,1661,35,17,36.182837769854814,-62.349274195730686,4890.64282815787,209,139
Cover_Type4,2484,92,44,696.8577679391019,207.40486336871982,6485.859141641064,122,84
Cover_Type5,2134,312,30,868.8018496197183,150.6303527392447,2053.589690373512,23,15
Cover_Type6,2104,146,38,383.75086972489953,50.48334179446101,2009.9026784964371,78,23
Cover_Type7,1981,260,73,569.6055038520135,-29.998775478452444,980.2526867843699,122,155
Cover_Type1,1037,307,21,493.13030530000106,217.31073632836342,3700.8282787431963,107,123
Cover_Type2,1234,116,66,473.89659071248025,141.31202241405845,5299.67040493479,135,179
Cover_Type3,1791,322,49,918.0471148106735,144.54915532842278,5172.442526725121,209,241
Cover_Type4,1079,81,9,903.4365194716956,277.5449772365391,5961.248499679146,61,159
Cover_Type5,2422,124,14,936.0105587786529,-15.552742127329111,6838.084471453913,150,160
Cover_Type6,2255,62,65,287.5998244280927,262.8611497581005,1694.1450138976797,117,85
Cover_Type7,2317,276,86,733.3693209483754,283.74673817306757,1123.052330902312,219,104
Cover_Type1,2432,140,3,321.51615059166215,165.91964969411492,6062.386685646139,246,110
Cover_Type2,1974,213,37,239.57766088098288,-93.94279336556792,488.5244608751964,78,96
Cover_Type3,2798,171,50,779.5147253128234,-97.10356509312987,2342.7503527696244,30,233
Cover_Type4,1889,202,66,591.8373519147281,89.36210172250867,6867.946224841988,185,125
Cover_Type5,1326,76,50,540.67038406129,237.99217715859413,4427.60014802753,13,36
Cover_Type6,1746,246,27,962.4765548605938,64.0897206030786,2366.542413070565,53,66
Cover_Type7,2795,16,46,290.05624992446974,239.26592944189906,5756.904770360328,239,91
Cover_Type1,1159,145,59,271.8670839674305,225.0670370645821,6048.69524351554,60,85
Cover_Type2,2916,220,30,242.33538125664927,-9.233900532126427,5827.265407370403,86,5
Cover_Type3,2585,54,62,181.8854088676162,15.47211678698659,2501.3777994094416,101,9
Cover_Type4,2497,234,72,519.888761033304,-57.60841704905033,527.4543425210286,40,251
Cover_Type5,1455,173,13,255.4830473009497,-57.42577537894249,6955.551541641587,165,4
Cover_Type6,2177,268,37,718.7684154016897,99.68610676005483,987.4310657640453,15,88
Cover_Type7,2848,290,46,674.818972107023,188.32469815388322,4072.1727130375803,176,147
Cover_Type1,1023,65,57,406.6201165067032,247.00316740199924,5532.539847402601,110,183
Cover_Type2,2156,74,36,772.88733001519,38.565382827073336,6771.919260908384,159,171
Cover_Type3,1613,31,10,88.11670480296016,148.76602357253432,75.60371570196003,37,217
Cover_Type4,2300,163,33,755.271883310983,130.87101746350527,4130.569712627446,52,60
Cover_Type5,2515,273,42,437.3651431470644,216.75117537379265,2674.8814054646064,126,127
Cover_Type6,1118,42,47,896.5530216542538,-42.606998421251774,4175.890530055156,230,12
Cover_Type7,2409,72,26,824.1963425618596,-88.1169562228024,3167.303443697281,68,10
Cover_Type1,1553,185,84,153.39593462413177,128.4237422980368,4832.45062461542,82,220
Cover_Type2,1074,279,31,362.68358401884325,117.50437412410975,1995.107212706469,21,174
Cover_Type3,1745,125,81,90.66195731074549,-18.295375909656286,3165.110206016805,182,187
Cover_Type4,2492,52,80,90.70335925626568,71.22806580737233,5680.9060512655415,81,114
Cover_Type5,2516,345,11,58.52915768325329,-76.67716750875115,74.2249299059622,129,253
Cover_Type6,2416,84,3,761.9094573215116,210.15721037983894,4174.176226428943,45,18
Cover_Type7,1412,56,81,297.51965525955893,18.305194657295942,6940.428168167826,96,88
Cover_Type1,1166,291,30,660.5850200806744,149.7112926095724,3293.292383551132,64,21
Cover_Type2,1338,84,56,162.03773700119928,-34.387143794447184,1904.8147222432308,167,240
Cover_Type3,1902,45,59,892.1560077159666,-10.814598202705383,3804.060630343156,194,38
Cover_Type4,1474,259,22,89.58553696493618,126.54376979917288,818.4742533150129,225,220
Cover_Type5,2294,206,12,938.3348503420129,286.64761977270246,2379.9938243387733,135,224
Cover_Type6,1464,141,27,921.6828009847086,195.55256348103285,4490.456600534497,186,192
Cover_Type7,1084,96,26,540.8561762163881,209.9205550737679,5699.373174785171,19,211
Cover_Type1,2929,66,9,116.39583247061819,240.90239498764277,5295.974813539069,245,232
Cover_Type2,2283,226,85,646.8630616625305,53.41032287105918,2021.614270148566,194,110
Cover_Type3,2959,14,70,3.6812975730281323,-76.39686465263367,6997.123860045336,38,212
Cover_Type4,2923,199,60,757.5648220847361,227.87231244146824,5014.525294148363,238,191
Cover_Type5,1272,261,7,487.1657335232012,257.1803482249379,3049.270059656352,5,237
Cover_Type6,2564,153,15,988.8024409979116,235.53876718506217,5609.3055356310215,123,62
Cover_Type7,1635,224,7,514.9064449362922,59.35582993552089,2013.965567824198,151,226
