category,sepal_length_cm,sepal_width_cm,petal_length_cm,petal_width_cm,species_label,extra_feature1,extra_feature2,extra_feature3
Versicolor,7.506295088771731,2.3229751335456967,4.322288219165057,2.341996561549604,1,1.3855405247304589,6.116586199961603,1.9393361865077168
Virginica,5.934341242536902,3.269582507759333,4.2836438961094245,2.305203410796821,2,2.211389279458672,8.445297586964443,6.497446856694296
Setosa,6.743038248363883,2.6110966909676794,2.747836952004582,1.7381806135177613,1,7.04395257611759,9.124526363564655,9.55142557900399
Versicolor,7.781202656868846,2.777386697381735,2.8284049447393045,0.29353249426931144,2,1.2374559389427304,4.375136417569593,6.336213042959571
Virginica,6.5367227016016844,3.283882541395724,2.9582141340943053,0.7798214746639132,2,9.712075750343502,2.6346403951756656,3.732083492912352
Setosa,4.804893728438765,3.7296333473175767,2.6228084296220917,1.4910705650225282,1,2.881380658131093,6.020783001789823,6.116017458494753
Versicolor,5.067850311100483,2.743987244553864,6.269433625834063,1.425854160450399,1,9.706623276229948,4.373690826352686,7.951330026378855
Virginica,5.671665057167411,2.2624404560774565,3.807053497247398,2.0751873988658187,1,5.800422073807567,3.37154433503747,3.026474488666281
Setosa,5.37550940727815,3.3732254769653087,6.77523541636765,0.4892326621338725,2,3.7649445976130664,5.625146579463035,4.200106925796717
Versicolor,7.1126580684445795,2.5382583793252707,4.072765833861195,1.479768367111683,1,7.907544695073739,9.547974988352507,6.53605497139506
Virginica,7.210072966199368,3.703351189754904,1.1494786080205812,2.1241623310372235,2,1.9016547100618482,4.664907519007102,7.48516168887727
Setosa,4.698380994796753,3.4025825954973703,1.2346214461373166,0.8335680739954113,1,7.81457668193616,9.566114520654082,1.5459282712545246
Versicolor,5.527221835404634,2.3412083422765138,3.809606793546118,0.18668969944119454,1,7.275720767211169,6.911752482643351,2.2789061297662556
Virginica,6.267750678490847,2.3030217291787265,4.905743218143471,0.8456223437562584,1,1.403625360922888,5.507927777944133,9.977659747004509
Setosa,6.052028814144433,2.251828491128981,4.6712387852137915,1.986974443309009,2,1.1052033370360732,5.099462192738429,2.2276498258579522
Versicolor,5.365015899017453,3.6183139842003587,3.2848080919357017,0.7563143422827124,2,8.91065340791829,9.25808937754482,1.7222054176963866
Virginica,6.252636372018605,2.5092926274985077,1.98812456864398,1.755825006403029,1,6.8634404668118805,7.593192866304889,2.77211997914128
Setosa,7.5129393295384945,3.7529736988246443,2.5761395742883906,1.2407835572957993,1,4.103497696574777,1.255870831431821,5.9814465960953385
Versicolor,7.405049388017506,3.3621047785505658,6.822190360003152,1.6156152319163084,1,2.8401401983574033,7.480749788228422,6.0004930649884045
Virginica,6.985998957790434,3.7927562989294534,5.078464873880148,0.790370523929596,2,7.447178593836725,4.884896728442982,6.713933235267177
Setosa,4.477973509114236,2.5217670502141116,4.581918077892624,1.1946354102343322,1,2.852399718714878,7.18766068527475,9.688160787103698
Versicolor,5.353501603193581,3.3793331597000362,1.4054547124775127,0.36377715896815066,1,4.492055695969611,7.953604189679027,1.2058997037820518
Virginica,4.8551592415198686,4.045185665786267,1.9700413554208354,0.25909638274461033,1,2.1854993973392993,3.831986690638587,3.0760524484794587
Setosa,6.907363557349891,3.459342199005187,5.345041679032147,1.2887071512639523,1,6.370483904145658,4.311202768003568,7.314041296718642
Versicolor,6.341886616311967,2.275033045746386,6.593443743139506,1.7419102776795625,2,2.8907767485361546,9.470506612444296,6.098982296418399
Virginica,5.54544718246907,2.97914131116122,6.264790247892961,1.0167416932061315,1,5.141293497057632,2.8909153768327087,6.643423919798806
Setosa,6.387842708826065,3.883804713189602,4.396984602580778,2.0568980190902946,2,2.0281872958876193,7.838051362661645,9.679139734478667
Versicolor,5.677436176035553,3.221738002076745,5.576692858478054,0.6212284844368696,2,8.290911710588261,2.5160880517214537,7.0840056135784835
Virginica,6.726265222765505,4.16672507505864,2.880190022313036,1.214436717145145,1,9.85451210476458,2.5451259315013885,7.058321354212239
Setosa,6.245122932083905,3.6068099942058325,6.644013341399841,0.9225846171379088,2,7.204675760120153,4.219280529301614,6.755870218621567
Versicolor,5.591601356118917,3.909057779796422,1.7097553828498349,2.3691277366131542,1,7.418287181528285,3.9498528495896608,7.997703731292859
Virginica,6.214157127402723,3.1343457471579317,5.811334503511898,0.8565442273393273,1,9.818734552478418,7.0655754576437175,1.9030379042960703
Setosa,7.78211017139256,2.3351521680131553,3.857357631949708,2.381823650561273,1,3.3890865142457187,4.516090608434752,2.906862871721387
Versicolor,5.67450839150697,3.2999781457707287,4.838117925240658,2.110759589076042,1,9.473052967572585,3.607163595734164,6.001248448388651
Virginica,5.876479299459606,4.315019563399256,2.8131048891693355,1.7458809316158295,2,6.025837492663413,5.669470112770796,8.335945017170161
Setosa,5.748385629430413,3.2435870811343195,6.1418503441615035,0.6309911290183663,2,3.1144721233285964,4.977911793394014,4.240529169328511
Versicolor,6.141929315589368,2.338990918174386,6.073933080770075,1.5584819123148919,1,4.085113530047238,1.2316986967343837,1.7838608387392014
Virginica,7.649684206582606,2.9965282516554,3.909199296380393,0.6445843726396561,1,4.057065312052146,5.083255043253303,3.24075603694655
Setosa,5.972234142012894,2.3824348716065287,2.0861651645973325,0.3982261288911104,2,6.177162082167342,2.7788198753260076,8.447764940559864
Versicolor,5.52336236545816,3.2780291387811307,6.260009861155414,1.818781454861164,2,3.7716694404371083,7.301587953232229,8.370514347450808
Virginica,7.065631471946835,4.111831577122212,6.737378436792643,1.1856465242803098,1,2.515824771951884,3.9285048693418503,6.551884832559153
Setosa,6.326680701505393,3.9915223971009257,3.7099603880662473,2.1198894295841457,1,1.3150637436192483,7.850123685784638,7.777723928447813
Versicolor,4.505359882395714,2.3724636383354665,5.382284314883873,0.44257944673299787,1,2.8513871575705707,7.7536411616019905,2.7104603692423552
Virginica,5.1303200084716085,2.8344161266461017,6.837936206208543,0.5861265134066344,1,7.750107935862616,4.066814393736422,3.6231756480410695
Setosa,5.80343169560656,3.320874909311533,5.795291545055807,1.298002090677619,2,2.4925865614786744,9.493229704676196,5.300392643315718
Versicolor,6.242945565097034,2.7011947007849813,3.6879635534714907,1.4961604047566652,2,1.398819716181606,8.526509408839047,8.353249980136752
Virginica,6.636762354616076,3.890831505134702,2.5003173482837155,1.3605092635378242,1,5.934865520801395,4.863511463394389,7.979058944154531
Setosa,5.4282730661332605,4.154557940736414,5.339136492344551,0.3622038399800658,1,3.3761524413712323,4.289696719730273,2.5051673979032785
Versicolor,7.850613172724843,3.2800318302586677,6.483479578117841,0.5134456384927034,1,6.268596464768052,2.4531920335721225,1.1799302459694445
Virginica,5.719850350357592,2.5130606265738606,4.5774599902099,1.4758031005039811,2,5.106870806077495,3.3185718993190676,2.946185482898727
Setosa,6.591720238234847,3.688845627382398,5.703831014386378,1.4954081445932388,2,6.117400501854718,5.204526677262038,8.526018292177469
Versicolor,7.851965801510961,2.483652952313423,1.1132660307222977,1.1552913216874003,1,3.400839356938377,7.955361587693915,6.224656535545364
Virginica,4.7904070655815305,2.988113538362086,6.617149914847687,2.243830794468522,1,9.78294911282137,1.808662244817242,4.284809167031199
Setosa,6.489629194047302,3.2102292126044634,2.291083215759136,1.5880343532189727,2,5.522148575633764,1.9604818359948695,6.97580328816548
Versicolor,4.756196207087487,2.8166915284469725,2.6211828195722777,0.6529927134513854,1,3.6009848904795945,3.1672508029732853,1.2291889663320035
Virginica,4.841519370488823,2.6313111217692495,2.1774430768564343,0.11296509876847267,1,9.788978798314929,9.820613372838125,6.316208178875968
Setosa,5.0619199796579775,3.3483449602499604,1.2899918182287364,1.0286570183932782,1,3.05036224424839,4.349084574030712,4.16687470395118
Versicolor,6.037469866592437,3.634328775852919,5.83967940043658,2.488888664729893,2,1.8067538342438638,7.801330814836547,1.4435210302472115
Virginica,7.696007746644319,2.743864923529327,3.413888061838225,2.0068264875560997,1,4.126953796716407,1.7262675603851676,6.735113112255931
Setosa,7.016172591317446,3.7562921155244116,2.0302544225705788,1.2993523716926576,2,5.565882559400052,7.896876755636185,9.855817634379491
Versicolor,6.51377416048199,3.682627389580012,1.6254202739335597,2.3422313045710323,2,4.212689384119585,8.890513324877247,9.452275421936065
Virginica,7.377520779706538,2.8974831469357016,2.343470222922042,0.6705083245411515,1,4.99985222122632,6.0516979459207505,9.88000926328823
Setosa,6.161764498520642,2.8763915264979008,4.204819272551686,1.6448056215420366,1,3.8773912861943245,8.529009307269007,2.7671113226097077
Versicolor,4.313518093712628,3.1703121036291124,3.425924911769107,0.5939012264832854,2,2.1669916522223502,1.2670296381693333,9.495392843382433
Virginica,4.626984696276486,3.4392262745648625,4.303681891062297,0.9854793306440115,2,3.415530117461458,8.367129018297419,3.191271011484787
Setosa,4.922555596940219,2.149624719284475,4.908653781050816,0.1689702058210969,1,7.570243538124487,5.76441151718609,1.8401341014541686
Versicolor,4.86833557151258,4.140614381060004,5.946838659374044,0.7351407719776034,1,9.543243232183158,4.817861118819565,1.3646354756783694
Virginica,5.905120841786266,3.430676693096757,3.7832089320523665,1.893861340545118,2,8.198213703697547,9.10572864022106,8.542865198804066
Setosa,6.8746300143189725,4.170590144954622,1.953416479448788,1.4596227483823896,1,4.8747926857322454,5.792444687569514,6.068362958962098
Versicolor,6.397151935473085,4.26260569728911,5.20910564812366,2.1818790584802628,1,5.953257765388116,7.47742088814266,2.8882480980828404
Virginica,6.301847591716797,3.045195541717112,4.599005586071872,0.3511203913018107,1,1.9179503347259015,1.7888783297967166,8.937584682833403
Setosa,6.286898098606616,3.980072811804712,4.249875705363229,1.7671554256230593,1,7.045354499714449,2.049486617092043,8.096756943268701
Versicolor,5.365698326751589,2.9213022124022245,2.7289204271510243,2.4597998782992363,2,3.243435792159289,5.518333344953135,7.022045250516385
Virginica,7.642079419828952,2.3814847940579056,1.5655775578925386,1.7014743624255062,2,3.156847111415118,7.940698537742719,1.3436598635744303
Setosa,7.404014707449823,2.525026797503233,3.8694466632790867,0.2061293026432395,1,4.883238637121394,3.307545078219846,7.868899729335681
Versicolor,4.871737810317427,2.952642156742513,4.707027431577444,0.20680730249732732,1,9.993762887548655,2.6259938711300492,9.259375534486026
Virginica,6.343280976917595,4.2221869638189675,4.424567764555104,1.253978835977614,2,1.6123196268454194,7.093011113582179,9.540755967376754
Setosa,6.290517520904541,2.9326741337776188,3.366963935806416,0.12456200383603573,2,7.553267518756911,3.6203097433317453,7.84827203117311
Versicolor,4.499159551411867,2.528938024304807,2.020257185888477,2.3000955382362007,1,6.098676017485559,5.35341858281754,3.6956320062745363
Virginica,7.638122760877014,3.4183759825304154,6.790814955485985,0.36472733933478596,1,5.714692617766559,1.1705764548387378,6.154485247563571
Setosa,7.841524950880558,2.3908942129462956,6.86624534020666,0.6815325628966092,1,8.156076344661415,2.0283278143033385,4.423712700139731
Versicolor,6.603410012554377,2.6703451218083503,2.4869319500168787,2.215362628176808,2,9.146872048033401,5.981264972826466,4.85293906298466
Virginica,5.4072859096340835,2.4198832703754305,2.09826871319674,1.0483870897442102,2,4.284086829284206,8.137129601556808,5.763235825346783
Setosa,6.534620690438897,2.5726938247680664,3.644746155734174,2.162950962595642,1,6.202855305979028,3.140345895430073,2.725399382878095
Versicolor,5.683527847379446,2.49970396719873,4.870027829869651,2.2526283081620933,1,2.3933656024746597,9.30756366159767,4.815217233961448
Virginica,5.772485634498298,4.281307800859214,2.011967058177106,0.7395411599427462,1,1.9634669963270426,5.667320634471253,4.634900749893859
Setosa,4.663487177994102,3.3937131483107805,3.5413376453332606,2.027583516947925,2,8.360653344308957,9.392527969321236,2.9013039160054177
Versicolor,5.269483607728034,2.263707840628922,1.4337425719713792,0.6541621012613177,2,9.430510892532766,2.0671991899143904,6.0034160043578595
Virginica,7.5984807551838465,2.277185142412782,4.3165977103170015,0.9638988099992275,2,8.043654127046466,6.813508576946333,8.061815984547138
Setosa,6.03504426702857,2.430474309064448,1.6561690565897154,2.0274353785440327,2,3.8106742224190384,9.206733691506088,1.1995266159065068
Versicolor,5.663108418975026,2.3608310274779796,6.25269187539816,0.15039336420595645,2,2.9705691537819803,5.999163887929171,5.338899326510727
Virginica,7.050169650092721,3.6193419318646196,3.7445038845529783,0.32282703686505554,2,6.8152594161219895,2.0493013854138553,6.564692979911342
Setosa,5.108020193129778,3.072457113489509,5.165151828620583,2.1128906946629287,1,3.963537890696898,3.7559640819672495,2.3333837499376386
Versicolor,6.113763662520796,2.1531711908057334,3.7860856181243436,0.13767734710127116,2,8.836731884628534,5.451990866335109,2.768852250184864
Virginica,4.975749860983342,3.975277077406645,2.7869984033517543,1.9269773665815593,1,4.1483163761440665,3.7844956633634865,2.3972947914153337
Setosa,6.96814929600805,2.9667974282056093,2.359395964862779,0.46304627340286975,2,4.286294352263212,5.676386492559686,9.316606593085453
Versicolor,6.11211807448417,3.5211195807904008,3.5428688876330856,1.297596039995551,2,2.4119150810875,9.124338001245633,3.653797738952562
Virginica,5.832592541258782,3.51032846942544,2.1520703959045933,2.0516115901991725,1,6.427947443211451,8.854595897486433,8.061236939625815
Setosa,7.400391290336847,2.087889850512147,4.404373743291945,0.924339822307229,1,6.054564588237554,2.725919356336817,6.4634328107349575
Versicolor,7.300619587488473,3.6532161289826037,3.094221936748363,1.7656117785722019,1,6.191350806504488,1.1617182123009115,3.528876224067062
Virginica,7.327362477872521,2.19263508412987,1.107333067804575,1.9743738109245896,2,9.888078584335744,2.0391877160873264,7.603046784643084
Setosa,4.695152263902128,3.8732095640152693,3.475937663926743,1.001823316514492,1,8.231091949390247,5.665688564768061,3.448856556089595
Versicolor,6.285497167427093,4.2696796743199235,5.346011639549397,0.10272166766226293,2,7.128716763807461,1.434023135341704,1.2769088363274932
Virginica,7.779044088814408,2.52769191917032,2.6189210212090988,2.419391333311796,1,3.4437107967678457,7.363465113332495,4.467658984940499
Setosa,7.769368666876108,4.216199608892203,2.177301185927354,2.2502638844773175,1,1.7917941068299115,2.8003036088775843,3.2284511474426836
Versicolor,6.391008441336453,2.5137713169679046,2.1080849222140388,1.298193284124136,1,6.724315096158534,1.8811115203425288,3.1379735821392387
Virginica,4.307684964686632,2.2021524434909225,5.181607224256732,0.4126957228407264,2,6.102339269593358,8.723269854206592,5.958426084602252
Setosa,6.912841644044965,3.6038959350436928,5.656823442899622,2.3873452577739953,2,7.303739839233458,5.34218123764731,2.0823720251210034
Versicolor,6.3268721072934575,2.7439503245055676,5.714627707842737,1.015398165769875,1,8.701703334692866,7.673590442864224,2.546777581330389
Virginica,4.698370108380914,2.2309279322624205,4.418181988643482,0.8297383578494191,2,5.000366386026144,1.259502295171842,9.959901662543416
Setosa,7.39211082244292,3.687282888032496,4.737376555218361,0.8557908752933144,1,8.893418614054099,6.460016175173223,3.245095419464633
Versicolor,5.2489044445566835,2.7359719172120096,1.0396160185569898,1.7697895901277663,2,1.3291303038131446,1.5130853846203536,9.709911335492507
Virginica,6.765532002504916,3.5169084131717687,4.783849566150456,2.1281850041821597,1,7.610667621484026,4.1755049272906035,3.895133543526754
Setosa,5.99195835608989,2.755936202965677,2.1000352319795637,1.2808424942195415,2,4.067116309888661,6.724339401582256,9.534589457791299
Versicolor,6.378131220396608,3.505655943974853,4.531650936952792,0.22401536200195551,1,2.058390151243657,6.980191673384979,8.699576259125024
Virginica,7.456194170285016,3.476448254100979,5.520561039913446,0.8991915568709373,1,1.1868681525811553,6.32855610945262,8.906095513375476
Setosa,4.69814059427008,3.8789106193929914,6.176451676199213,0.8359101671725511,1,5.872488302644342,1.775998630328104,3.427349128993228
Versicolor,7.794722785707563,4.19995350074023,6.135717565473169,1.7444347627460957,1,3.941916643641889,6.185277212411165,7.079129032790661
Virginica,6.14872363852337,3.84317594319582,4.047699860460125,1.810357227548957,2,2.430179631570354,6.278630095301196,5.439231447177008
Setosa,7.33686154037714,2.267711938917637,3.918012514244765,2.1389007683843375,2,4.306037462083623,2.6538367073517293,6.1150401348713785
Versicolor,4.980056015960872,3.8443870890885594,3.0482487509725615,0.6250731611624359,1,6.123925285413861,2.0095620532520115,8.292964048916474
Virginica,6.445631895307452,2.7295579859986905,2.475947893387638,2.025591957755387,2,2.817805592669174,4.8883174899965525,3.812655536690727
Setosa,6.311241032183171,4.199379592947662,2.7896281653316692,0.3193615211173892,1,4.887209922075272,4.36307466821745,8.490468878531829
Versicolor,5.767057483829558,3.267410444840789,4.594907658011653,2.278974008373916,1,8.306099941255525,1.838844466023147,2.445731244981289
Virginica,5.458613998256624,4.246000093221665,4.711009155539796,0.8601801063865423,2,3.0206532611045986,8.876615121494979,2.7178005380555987
Setosa,4.50420927926898,2.8109659872949124,1.8114012331934646,0.5638618528842926,1,7.469205374130979,7.958691560663283,8.651377943810076
Versicolor,6.405311560630798,3.2169740865007044,3.0395676982356234,0.9792474364861845,2,3.3338794778101146,3.509871006710455,1.5741688748821616
Virginica,6.776768682152033,3.278691181726754,5.122791100922041,1.2192858252674341,1,4.327070664148778,4.634694540407509,5.581010207766667
Setosa,5.157229826971888,2.168505362421274,3.408720309333876,0.5469485200941563,1,8.892056035110727,4.428725968813524,3.4433633396402
Versicolor,5.13072032397613,2.6447385132312773,2.544712070794776,0.42815586887300017,2,4.073650397360325,4.451987250475213,5.327546617016196
Virginica,5.858472272474319,3.0961299784481526,6.0073567828862,1.0458474541082978,1,8.992767214775085,1.121610805625096,1.3986304150894284
Setosa,7.270764022041112,2.704473814740777,4.866266755224206,0.5209008004516363,1,7.777070368407294,7.582297498593107,1.4355057913344353
Versicolor,6.50193400895223,3.221577262878418,5.717044441797771,0.6248120039701461,2,2.415876372717321,3.9450425046961755,7.2286400843877345
Virginica,5.529642979148775,3.6137880146503454,4.156598897720688,1.809598745778203,2,2.519382541999221,7.123713503126055,7.047495537437499
Setosa,4.692660915851593,4.387383870594204,4.251037334231659,1.0767663503065705,1,6.675335386302322,9.471754223108292,5.444117945851758
Versicolor,4.949203286506235,3.778874589316547,4.530244242609479,1.8811195669695735,2,6.517962648067623,9.500968055799603,9.934161072596908
Virginica,6.257762144692242,3.550515081733465,5.044882579194382,1.7169494332745672,1,5.5724903049413115,3.025481411255896,1.5540345795452595
Setosa,5.853104744758457,2.6912831382825972,1.307699784473516,1.7352358704432846,1,2.2629116983152926,6.500212530605495,8.273955640150234
Versicolor,7.162532411515713,4.34304942432791,2.128715685545467,0.36152598820626736,2,3.64719285373576,6.5554574218112975,7.839730540756136
Virginica,6.54360916344449,2.158312454633415,4.641524937748909,2.1176001373678446,2,4.716438397299498,6.258810584433377,8.879725421546027
Setosa,5.84393932139501,2.867025090567768,2.4574483870062975,0.6276575349271297,2,8.984621597453952,5.664952826453373,2.523960096295923
Versicolor,6.779862544033676,2.004864089936018,6.815473618358374,0.517365975305438,2,4.3854114301502705,7.559791137231514,7.743961886502802
Virginica,6.579705500043929,3.1805793834850196,6.865763546247035,1.548632221110165,1,6.518063312629238,7.8369653634727,5.678510274039581
Setosa,6.216386053152382,2.0635909182950853,2.814106781361625,0.711736549809575,2,2.7478800390381366,1.65252325986512,4.574082605540752
Versicolor,7.634747478272766,3.0139202274382115,4.799669993319549,1.3993817163631321,2,7.743544903583825,1.114572314079851,6.067937889602035
Virginica,5.7764619154855605,2.269578659720719,1.735562304360792,0.14700148515403272,1,3.468265615636483,1.9221092695370317,3.3013294213451445
Setosa,5.007971356064081,2.7839702252298597,2.134897020435892,0.1652836173772812,2,8.493877859320492,4.72752147144638,8.185353940585628
Versicolor,5.911342837475241,4.054118231497705,2.7158001256641002,2.289518639817834,1,4.0043917435687035,8.162732906406745,1.3817571075633168
Virginica,4.7176870399154724,3.729664947651327,2.8984169974457474,0.18585506919771433,2,9.234183613443747,4.237539313035086,3.793136542197317
Setosa,7.42974072797224,3.338688949123025,2.4813119573518634,0.4293008424341679,2,6.883009421639144,1.061347759095952,9.999000015901402
Versicolor,7.517699554841966,4.012778393365442,5.08659396127332,0.4491098757833243,1,4.648977588396519,9.587045193184167,1.7319517752621323
Virginica,7.804248148947955,4.35297277290374,5.7563994420925155,0.3880819400772453,1,3.698391339275986,2.0827472808305174,2.3073730741161853
Setosa,7.7868624506518245,4.158529897220433,3.4590663748793307,2.0971202829852698,2,2.8794544422999024,3.5218231270555407,2.541076755616814
Versicolor,7.308191617764533,3.3361357236281037,6.345389272528701,0.9877081088721752,2,9.217278968077153,2.533775216899812,5.736077891197056
Virginica,7.17328351745382,3.489442203938961,5.595852333307267,0.4197842268273234,2,4.614092572592199,4.8555228831246495,7.8168868811335415
Setosa,4.968512080889195,3.933310169540346,6.420467978855595,0.5266081707552075,2,7.044437075266615,7.057307954877615,5.390051305061206
Versicolor,6.842058932688087,3.909116026759148,5.945676846429706,2.4493622334674,2,9.109025033190846,7.965115606319159,5.9657960762269795
Virginica,4.958310634177178,4.220881104096771,2.4443227170966564,0.6767962573096156,1,5.703990226611495,7.784323744708672,2.3851012198720127
Setosa,7.425595559179783,3.325250054895878,5.6156820326345045,1.6576258569955826,2,7.021653109462932,6.755429959157482,6.219642728334293
Versicolor,7.4751407884992656,3.9607144856825474,2.068466948880814,1.4832699043676258,2,1.120020940899849,6.8816773381549865,3.3025883161462843
Virginica,5.220846083201468,3.2757762173190716,5.791463376116008,1.9325261300429701,2,9.025379657745361,6.765726293204352,8.441648095846176
Setosa,6.885066393204033,2.9848880462348464,6.35704056173563,0.22328730821609497,1,4.156543289544061,9.595735298935324,9.977064680075273
Versicolor,6.200340587645769,3.9939776750281455,3.5563564439071342,1.3211579537019134,2,3.6320404075086117,3.691437913570553,7.879803516669199
Virginica,7.30665096109733,4.305028848908842,6.120317864394747,0.6387443793937564,1,2.819512648973614,9.063878474524245,8.2714556097053
Setosa,5.83395013967529,3.1577614078298213,6.613584032095969,1.2691633777692914,2,1.8877413438167423,1.023870193399489,5.511328213382512
Versicolor,4.6580297535285355,2.039847959950566,4.584306723787449,2.2694459542632104,2,3.5619234992191195,3.304219384212047,1.9665189268998802
Virginica,5.871870438754558,2.563258743286133,5.263218623795547,2.0841626480221747,2,1.4801174777094275,1.0877983716782182,5.965906711062416
Setosa,4.372408164385706,4.239566398039461,1.5154357424238696,1.6772434337064623,1,5.123661149526015,1.2947281464003026,8.510812111664563
Versicolor,6.4272300211712725,2.3064497699961066,5.499959309748374,1.1861632227897645,1,5.122329231584445,7.926710065454245,3.3771956802811474
Virginica,5.562768784351647,2.891424992308021,2.448843129584566,0.42519958727061746,1,7.108029981609434,6.215962111018598,5.379624938359484
Setosa,5.258525057230145,3.5192480890080335,2.3450412888079883,2.336373906582594,1,1.161167839774862,5.7593976659700274,4.935640608891845
Versicolor,4.317423512414098,2.093259738571942,2.37807603047695,0.6477998685091734,2,3.999655410880223,2.7295352842193097,7.601949013071135
Virginica,5.297953314334154,3.9286000495776534,4.32140355447773,0.16217185817658902,1,3.0102981720119715,5.240703409304842,6.629556599538773
Setosa,5.025097661279142,2.248643638379872,3.3434604028239847,0.5393981033936143,2,8.45065049873665,4.231210638768971,3.4519357529934496
Versicolor,4.3627874083817,2.50761958565563,3.698641799576581,0.17265234123915435,2,3.4643575721420348,6.039427273441106,7.6751536468509585
Virginica,4.783930851798504,2.8732093458995225,3.5026300180237744,2.1679139779880643,1,8.623922141967341,2.760450854897499,5.950989611912519
Setosa,6.1742967706173655,4.369923445954919,5.199042021855712,2.040170138143003,2,3.7107384777627885,4.142982832854614,4.231155873509124
Versicolor,6.801725872606039,3.438437154144049,1.1666206727270036,0.5182542257010937,2,3.5612278955522925,3.0541939998511225,8.56304717878811
Virginica,7.354183775931597,2.7834170235320927,2.778344316361472,0.8736177634447813,1,3.9223541324026883,8.297766674077138,1.4126302134245634
Setosa,6.551832227874547,3.1120799439027906,3.6352394236484544,1.843310809507966,1,6.88671382679604,7.913183308206499,7.911744866752997
Versicolor,4.954323690570891,2.4750116666778923,3.06812182078138,0.6930255440995097,2,7.713053033920005,6.022908488987014,3.0055743786506355
Virginica,6.129852750804275,3.27202584091574,2.1249539281707257,0.5491486148908734,2,6.819369421573356,7.152914863545448,2.8729797343257815
Setosa,5.566417275089771,2.5829356180503966,3.9020127421943474,1.8234901912510395,1,7.856269190320745,6.106827386887744,7.228413978358731
Versicolor,6.0148382829502225,3.366533126868308,1.9062939800322056,1.2788197459653021,1,9.63132247934118,5.644856972619891,1.5340380030684173
Virginica,5.315875378157943,2.7234540935605764,3.6540540707297624,1.4583278857171535,2,6.038314980221912,3.8408025249373168,8.419108169153333
Setosa,5.302830326370895,3.15956812761724,1.4339242507703602,0.6504714235663414,1,6.67301258072257,4.246103310957551,5.458584394073114
Versicolor,5.840840457193553,3.853365060128272,4.740446729795076,0.1135814106091857,1,2.5593038096558303,4.303845424670726,8.589262209599838
Virginica,4.774009793158621,2.6637036034837367,1.918229860207066,1.3190897554159164,2,8.812709220219404,2.460812706965953,7.61285157664679
Setosa,6.412602455168963,3.6550976516678935,1.0167130964109674,0.31691105999052527,1,7.790298836771399,3.3817138676531613,4.347569054691121
Versicolor,6.018430376891047,3.5977111661806704,1.7491161581827328,1.0328381519764662,2,6.678343425039202,5.730396289378405,5.973055954789743
Virginica,5.731631566211581,2.279709659330547,5.197718959790655,0.26698709577322005,2,9.390826357062906,6.639161175116897,2.029053603298962
Setosa,4.385835648048669,3.0823277622461323,6.885906636179425,0.3794365556910634,1,2.596884533530101,6.254840303212404,9.40726584661752
Versicolor,5.357271586265415,2.6296178203076126,5.594569934159518,0.5704147666692734,2,1.4372217408381402,5.954105858923867,5.706209490541369
Virginica,5.8478635172359645,3.0511675270274283,1.949689287133515,1.771119247749448,1,9.02525199088268,4.0092156692408025,4.466723181074485
Setosa,5.232598006818444,2.045126946829259,2.9775522518437354,0.5463117681443691,2,1.2179202078841627,2.5218582816887647,9.633670818293467
Versicolor,6.236448589339853,3.6935074156150227,6.727311616670341,2.0907170699909328,2,2.8293638641480356,6.960639423690736,5.980040198657662
Virginica,6.434090567007662,2.4880446650087835,4.684531420213171,1.863839363306761,1,9.426997586386278,4.088385083246976,8.382917839568108
Setosa,7.693749009817839,3.4081143744289877,4.942570740845985,1.1360501930117608,1,6.758508030790836,1.2749510353896767,3.7831697908695787
Versicolor,4.64326048810035,3.423967099189759,2.092314250487834,2.397833834402263,1,5.983470471575856,2.4128914680331945,5.533351349644363
Virginica,5.04748021773994,4.269156573712826,5.726677168346942,0.8784667905420065,1,4.983834785642102,6.774752861121669,2.6520121032372117
Setosa,5.18581220228225,2.6194970315322283,1.7917313804384323,1.8387051755562425,1,3.436781804310158,4.771027016919106,9.241152939619496
Versicolor,7.089657021407039,3.0485041985288266,3.9835268878377974,1.3670061817392707,2,1.0224232652690262,1.9513069523964077,5.229713646695018
Virginica,5.8328224526718255,4.2183445004746325,5.294240766041912,0.58932666759938,1,3.446821899386123,7.264466779772192,8.56797926244326
Setosa,6.350395480170846,2.586371425539255,5.874858130514622,1.5916930075734854,2,6.576170835411176,5.135700041428208,7.48163180751726
Versicolor,4.707963841967285,3.2086244491860274,2.0703021320980044,0.4872039722278714,1,5.580715041141957,7.587961318204179,1.3441117173060775
Virginica,5.697174537088722,3.8439884860068565,1.2767029045848175,0.6314091753214597,1,3.9473014443647116,7.727535678073764,7.3327079229056835
Setosa,6.863259521778673,3.4561758674681187,6.003745187493042,0.7064479729160666,1,5.0143908187747,5.159140088129789,3.2689205538481474
Versicolor,5.445401687268168,2.551386014930904,4.383699605357833,0.942059607617557,1,9.951820401474833,2.308112148428336,2.958236694103107
Virginica,4.754209460504353,3.534771966002882,3.9787614854285493,1.7937704285606741,2,3.6078186058439314,4.2628321626689285,9.257982476847246
Setosa,6.825449798442424,3.776313442923129,5.356999896955677,1.9346684355288744,2,4.083010908681899,1.2354780382011086,4.632335898000747
Versicolor,4.656076798588037,3.0870437355712057,2.932083998643793,1.3401470251381398,2,9.48971559596248,5.715311721898615,4.368653535144404
